Дата и время,CO,NO2,NO,PM10,PM2.5,Давление,Влажность,| V |,_V_,-T-,Осадки
12.09.2021 19:40,0.1,0.0353,0.001,0.019,0.013,746,75.6,0.1,209,18.8,0
12.09.2021 20:00,0.1,0.0277,0,0.017,0.011,745.8,76.8,0.3,269,18.4,0
12.09.2021 20:20,0.1,0.026,0.001,0.018,0.012,745.7,77,0.2,238,18.4,0
12.09.2021 20:40,0.1,0.0276,0.001,0.019,0.013,745.7,78,0.1,0,18.2,0
12.09.2021 21:00,0.1,0.0303,0,0.02,0.014,745.7,78.7,0,0,18.2,0
12.09.2021 21:20,0.2,0.0439,0.001,0.021,0.014,745.7,80,0,0,17.9,0
12.09.2021 21:40,0.2,0.0521,0.002,0.02,0.014,745.6,81.3,0,0,17.5,0
12.09.2021 22:00,0.2,0.0524,0.002,0.021,0.015,745.6,82.6,0,0,17.2,0
12.09.2021 22:20,0.2,0.0477,0.001,0.021,0.014,745.5,84.3,0,0,16.9,0
12.09.2021 22:40,0.2,0.0503,0.002,0.027,0.018,745.4,85.5,0,0,16.7,0
12.09.2021 23:00,0.3,0.0528,0.002,0.024,0.017,745.4,86.3,0,0,16.6,0
12.09.2021 23:20,0.3,0.0543,0.003,0.027,0.02,745.4,86.5,0,0,16.7,0
12.09.2021 23:40,0.3,0.0531,0.003,0.029,0.021,745.4,87,0,0,16.6,0
13.09.2021 00:00,,,,,,745.4,87.2,0,0,16.5,0
13.09.2021 00:20,,,,,,745.4,88,0,0,16.3,0
13.09.2021 00:40,,,,,,745.4,88.6,0,0,16.2,0
13.09.2021 01:00,,,,,,745.3,89,0,0,16.1,0
13.09.2021 01:20,,,,,,745.2,89,0,0,16.1,0
13.09.2021 01:40,,,,,,745.1,89,0,0,15.9,0
13.09.2021 02:00,,,,,,745,89.9,0,0,15.8,0
13.09.2021 02:20,,,,,,744.9,90,0,0,15.8,0
13.09.2021 02:40,,,,,,744.9,90.2,0,0,15.8,0
13.09.2021 03:00,,,,,,744.8,91,0,0,15.7,0
13.09.2021 03:20,,,,,,744.7,91,0,0,15.9,0
13.09.2021 03:40,,,,,,744.6,90.8,0,0,15.8,0
13.09.2021 04:00,,,,,,744.5,91,0,0,15.8,0
13.09.2021 04:20,,,,,,744.4,90.5,0,0,15.9,0
13.09.2021 04:40,,,,,,744.3,90.1,0,0,15.8,0
13.09.2021 05:00,,,,,,744.3,90,0,0,15.6,0
13.09.2021 05:20,,,,,,744.1,90.7,0,0,15.4,0
13.09.2021 05:40,,,,,,744,90.7,0,0,15.1,0
13.09.2021 06:00,,,,,,743.9,91.1,0,0,14.9,0
13.09.2021 06:20,,,,,,743.9,91.3,0,0,14.9,0
13.09.2021 06:40,,,,,,743.8,91.6,0,0,14.9,0
13.09.2021 07:00,,,,,,743.8,92,0,0,14.9,0
13.09.2021 07:20,,,,,,743.8,92,0,0,15.2,0
13.09.2021 07:40,,,,,,743.7,92,0,0,15.4,0
13.09.2021 08:00,,,,,,743.6,92,0,0,15.7,0
13.09.2021 08:20,,,,,,743.5,90.2,0,0,16.2,0
13.09.2021 08:40,,,,,,743.4,86.3,0,0,16.7,0
13.09.2021 09:00,,,,,,743.4,82.9,0.2,336,17.2,0
13.09.2021 09:20,,,,,,743.3,79.7,0.5,303,17.6,0
13.09.2021 09:40,,,,,,743.3,77.5,0.1,303,18.1,0
13.09.2021 10:00,,,,,,743.2,74.6,0.2,0,18.6,0
13.09.2021 10:20,,,,,,743.2,73.2,0.3,0,18.8,0
13.09.2021 10:40,,,,,,743,70.7,0.6,173,19.3,0
13.09.2021 11:00,,,,,,742.9,68.2,0.7,303,20.2,0
13.09.2021 11:20,,,,,,742.8,65.7,0.6,277,20.9,0
13.09.2021 11:40,,,,,,742.6,63.5,0.7,313,21.4,0
13.09.2021 12:00,,,,,,742.5,61.9,0.8,291,22,0
13.09.2021 12:20,,,,,,742.3,60.1,0.9,0,22.4,0
13.09.2021 12:40,,,,,,742.2,56,1,249,22.6,0
13.09.2021 13:00,,,,,,742,55.4,0.9,210,22.9,0
13.09.2021 13:20,,,,,,741.9,53.5,1,312,23,0.8
13.09.2021 13:40,,,,,,741.9,52.7,0.9,218,23,0
13.09.2021 14:00,,,,,,741.7,52.2,0.9,32,23.1,0
13.09.2021 14:20,,,,,,741.7,51.4,1.1,281,23.3,0
13.09.2021 14:40,,,,,,741.6,53.5,0.8,290,23,0
13.09.2021 15:00,,,,,,741.5,54.5,0.8,294,22.8,0
13.09.2021 15:20,,,,,,741.4,56.2,0.6,330,22.2,0
13.09.2021 15:40,,,,,,741.4,58.1,0.8,310,21.8,0
13.09.2021 16:00,,,,,,741.4,64.9,0.8,331,21,0
13.09.2021 16:20,,,,,,741.2,69.8,0.1,0,20.1,0
13.09.2021 16:40,,,,,,741,70,0.3,0,20,0
13.09.2021 17:00,,,,,,740.7,69.5,0.2,270,20.3,0
13.09.2021 17:20,,,,,,740.6,68.7,0.3,0,20.5,0
13.09.2021 17:40,,,,,,740.5,68.1,0,0,20.6,0
13.09.2021 18:00,,,,,,740.4,69,0.2,0,20.4,0
13.09.2021 18:20,,,,,,740.3,69.3,0.3,297,20.3,0
13.09.2021 18:40,,,,,,740.3,68.7,0.7,12,20.2,0
13.09.2021 19:00,,,,,,740.4,70.9,0.6,331,19.7,0
13.09.2021 19:20,,,,,,740.4,73.1,0.4,0,19.2,0
13.09.2021 19:40,,,,,,740.3,74.8,0.6,0,18.8,0
13.09.2021 20:00,,,,,,740.3,76.5,0.6,247,18.5,0
13.09.2021 20:20,,,,,,740.3,77.4,0.6,313,18.4,0
13.09.2021 20:40,,,,,,740.3,78.4,0.5,345,18.1,0
13.09.2021 21:00,,,,,,740.4,79.8,0.6,0,17.9,0
13.09.2021 21:20,,,,,,740.4,80.9,0.8,247,17.6,0
13.09.2021 21:40,,,,,,740.3,81,0.8,354,17.4,0
13.09.2021 22:00,,,,,,740.3,81,0.8,302,17.3,0
13.09.2021 22:20,,,,,,740.2,81.8,0.7,236,17.3,0
13.09.2021 22:40,,,,,,740.3,82,0.6,253,17.1,0
13.09.2021 23:00,,,,,,740.2,82.9,0.6,170,16.8,0
13.09.2021 23:20,,,,,,740.2,83,0.5,249,16.7,0
13.09.2021 23:40,,,,,,740.3,82.2,0.7,246,16.5,0
11.04.2021 00:00,0.3,0.0417,0.001,0.029,0.013,754.4,42.1,0.5,0,7.7,0
11.04.2021 00:20,0.3,0.0403,0.001,0.018,0.003,754.4,42.8,0.3,0,7.7,0
11.04.2021 00:40,0.3,0.0455,0.001,0.028,0.011,754.5,43.2,0.2,0,7.6,0
11.04.2021 01:00,0.3,0.0543,0.001,0.029,0.011,754.5,44.1,0.5,0,7.5,0
11.04.2021 01:20,0.3,0.0473,0.001,0.022,0.006,754.5,44.5,0.8,220,7.5,0
11.04.2021 01:40,0.3,0.0401,0.001,0.026,0.014,754.7,44.3,0.6,291,7.6,0
11.04.2021 02:00,0.2,0.033,0.001,0.018,0.006,754.8,44.6,0.6,195,7.5,0
11.04.2021 02:20,0.2,0.0321,0,0.024,0.013,754.8,45,0.4,291,7.3,0
11.04.2021 02:40,0.2,0.0308,0,0.02,0.01,754.8,46,0.4,216,7.2,0
11.04.2021 03:00,0.2,0.0275,0.001,0.021,0.012,754.9,46.5,0.5,0,7,0
11.04.2021 03:20,0.2,0.0274,0,0.028,0.017,755,47,0.3,0,6.9,0
11.04.2021 03:40,0.3,0.03,0,0.02,0.01,755.2,47.4,0,0,6.8,0
11.04.2021 04:00,0.3,0.0343,0.001,0.026,0.012,755.3,48.8,0,0,6.4,0
11.04.2021 04:20,0.3,0.0357,0,0.028,0.017,755.5,50,0,0,6.1,0
11.04.2021 04:40,0.2,0.0346,0,0.018,0.009,755.5,50.2,0.1,0,6,0
11.04.2021 05:00,0.3,0.033,0,0.021,0.011,755.6,51,0.1,320,5.8,0
11.04.2021 05:20,0.3,0.0336,0.001,0.026,0.016,755.6,51.7,0,0,5.6,0
11.04.2021 05:40,0.3,0.0339,0.001,0.025,0.016,755.8,51.8,0,0,5.6,0
11.04.2021 06:00,0.2,0.0314,0,0.016,0.007,755.9,53,0,0,5.6,0
11.04.2021 06:20,0.3,0.0406,0,0.028,0.015,756,54.7,0,0,5.3,0
11.04.2021 06:40,0.3,0.0593,0.002,0.035,0.018,756.1,54.9,0,0,5.3,0
11.04.2021 07:00,0.4,0.0672,0.005,0.035,0.013,756.2,54.8,0,0,5.6,0
11.04.2021 07:20,0.4,0.0861,0.045,0.063,0.016,756.4,52.7,0.2,122,6.5,0
11.04.2021 07:40,0.4,0.087,0.039,0.07,0.023,756.5,49.8,0.3,121,7.6,0
11.04.2021 08:00,0.4,0.0795,0.028,0.056,0.016,756.7,47,0,0,8.6,0
11.04.2021 08:20,0.3,0.0395,0.008,0.038,0.015,756.8,44.6,0.7,239,9.4,0
11.04.2021 08:40,0.3,0.0351,0.005,0.027,0.011,756.9,43.5,0.6,261,9.8,0
11.04.2021 09:00,0.3,0.0411,0.006,0.027,0.01,756.9,42.2,0.7,275,10.3,0
11.04.2021 09:20,0.3,0.0412,0.006,0.04,0.014,757,42.4,0.2,192,10.6,0
11.04.2021 09:40,0.3,0.0412,0.007,0.034,0.011,757,41,0.2,301,11.4,0
11.04.2021 10:00,0.3,0.0514,0.011,0.037,0.013,757.3,39.7,0.5,324,12,0
11.04.2021 10:20,0.3,0.0501,0.011,0.04,0.014,757.4,38.4,0.6,166,12.7,0
11.04.2021 10:40,0.3,0.0444,0.01,0.043,0.012,757.4,37,0.8,194,13.2,0
11.04.2021 11:00,0.3,0.0404,0.009,0.048,0.014,757.5,36.2,1.1,195,13.6,0
11.04.2021 11:20,0.3,0.0403,0.009,0.046,0.012,757.6,34.7,1,190,14.4,0
11.04.2021 11:40,0.1,0.0282,0.008,0.061,0.012,757.6,33.9,1.6,99,14.5,0
11.04.2021 12:00,0.1,0.026,0.006,0.038,0.011,757.6,34,1.4,251,14.7,0
11.04.2021 12:20,0.1,0.0252,0.005,0.029,0.009,757.6,33.5,1.1,226,15.6,0
11.04.2021 12:40,0.1,0.0254,0.004,0.029,0.01,757.6,32.8,1.1,189,15.9,0
11.04.2021 13:00,0.1,0.029,0.004,0.025,0.009,757.6,32,1.1,235,16.2,0
11.04.2021 13:20,0.1,0.015,0.003,0.023,0.009,757.7,32.3,1.6,168,16,0
11.04.2021 13:40,0,0.0148,0.002,0.029,0.013,757.8,32.1,1.2,167,16.1,0
11.04.2021 14:00,0,0.0252,0.003,0.026,0.011,757.8,31.6,1.4,335,16.6,0
11.04.2021 14:20,0,0.0113,0.002,,0.008,757.8,31.1,1,337,16.9,0
11.04.2021 14:40,0,0.017,0.001,,0.013,757.8,30.9,0.9,244,17.3,0
11.04.2021 15:00,0,0.0158,0.001,,0.015,757.8,30,0.8,174,17.8,0
11.04.2021 15:20,0,0.0148,0.001,,0.015,757.8,30,1,239,17.6,0
11.04.2021 15:40,0,0.0166,0.001,,0.009,757.8,30.1,0.8,0,17.8,0
11.04.2021 16:00,0,0.016,0.001,,0.011,757.8,29.9,0.9,186,17.9,0
11.04.2021 16:20,0,0.0184,0.001,,0.02,757.8,30,0.5,0,17.5,0
11.04.2021 16:40,0,0.0182,0.001,,0.026,757.9,30.2,0.7,332,17.4,0
11.04.2021 17:00,0,0.0183,0.001,,0.01,757.9,30.1,0.1,0,17.5,0
11.04.2021 17:20,0,0.0183,0.001,,0.01,757.9,29.6,0.3,232,18.1,0
11.04.2021 17:40,0,0.0206,0.002,0.027,0.01,758,29.8,0.3,244,17.5,0
11.04.2021 18:00,0,0.0218,0.002,0.028,0.011,758.1,30.6,0.3,0,17.1,0
11.04.2021 18:20,0,0.0212,0,0.027,0.011,758.1,31,0.3,0,16.9,0
11.04.2021 18:40,0,0.0235,0,0.031,0.011,758.1,31.5,0.2,216,16.7,0
11.04.2021 19:00,0,0.0277,0.001,0.036,0.013,758.2,32.2,0.6,0,16.3,0
11.04.2021 19:20,0.1,0.033,0,0.036,0.012,758.3,33,0.2,0,15.9,0
11.04.2021 19:40,0.1,0.0413,0.001,0.04,0.013,758.5,34.1,0,0,15.6,0
11.04.2021 20:00,0.2,0.0869,0.001,0.061,0.017,758.7,35.2,0,0,15.2,0
11.04.2021 20:20,0.3,0.098,0.002,0.073,0.02,758.8,36.4,0,180,14.7,0
11.04.2021 20:40,0.3,0.1075,0.002,0.082,0.021,759,37.2,0,0,14.5,0
11.04.2021 21:00,0.4,0.1244,0.004,0.09,0.023,759.1,37.9,0,0,14.3,0
11.04.2021 21:20,0.4,0.1294,0.018,0.1,0.025,759.2,39.4,0,0,13.7,0
11.04.2021 21:40,0.6,0.1305,0.063,0.124,0.029,759.3,41.3,0,0,13.2,0
11.04.2021 22:00,0.8,0.1382,0.094,0.142,0.033,759.4,42,0,0,12.9,0
11.04.2021 22:20,0.8,0.136,0.096,0.137,0.033,759.5,42.3,0,0,12.7,0
11.04.2021 22:40,0.7,0.1432,0.085,0.125,0.031,759.6,43.4,0.1,0,12.4,0
11.04.2021 23:00,0.7,0.1526,0.07,0.12,0.034,759.6,43.7,0,0,12.2,0
11.04.2021 23:20,0.7,0.1429,0.083,0.124,0.037,759.7,44,0,0,12,0
11.04.2021 23:40,0.8,0.1418,0.099,0.132,0.038,759.9,44.8,0.1,0,11.8,0
12.04.2021 00:00,0.7,0.1448,0.077,0.127,0.035,760,44.2,0.4,0,11.9,0
12.04.2021 00:20,0.6,0.138,0.054,0.097,0.029,760.1,44,0,0,11.9,0
12.04.2021 00:40,0.6,0.139,0.052,0.092,0.03,760.2,45.8,0,0,11.4,0
12.04.2021 01:00,0.6,0.1298,0.073,0.101,0.031,760.3,48.6,0,0,10.7,0
12.04.2021 01:20,0.6,0.1355,0.065,0.094,0.03,760.3,48.3,0,0,10.7,0
12.04.2021 01:40,0.6,0.1268,0.053,0.085,0.029,760.3,50,0,0,10.3,0
12.04.2021 02:00,0.5,0.1243,0.058,0.087,0.03,760.4,51,0,0,10,0
12.04.2021 02:20,0.6,0.1256,0.061,0.09,0.03,760.5,52,0,0,9.5,0
12.04.2021 02:40,0.5,0.1208,0.067,0.089,0.03,760.5,53.5,0,0,9.3,0
12.04.2021 03:00,0.6,0.1242,0.067,0.086,0.03,760.6,54.6,0,0,9,0
12.04.2021 03:20,0.5,0.1202,0.062,0.079,0.03,760.6,57,0,0,8.4,0
12.04.2021 03:40,0.6,0.1157,0.067,0.078,0.029,760.8,57.7,0,0,8,0
12.04.2021 04:00,0.7,0.1206,0.101,0.099,0.032,760.9,59.3,0,0,7.8,0
12.04.2021 04:20,0.8,0.1263,0.165,0.119,0.035,761,60.2,0,0,7.7,0
12.04.2021 04:40,0.7,0.1206,0.134,0.107,0.034,760.9,60,0,0,7.9,0
12.04.2021 05:00,0.7,0.1237,0.132,0.103,0.036,760.9,60,0,0,7.9,0
12.04.2021 05:20,0.7,0.1248,0.137,0.1,0.039,760.9,60.9,0,0,7.4,0
12.04.2021 05:40,0.7,0.129,0.146,0.109,0.04,761,62.8,0,0,7,0
12.04.2021 06:00,0.7,0.1206,0.154,0.11,0.04,761,63,0,0,7,0
12.04.2021 06:20,0.7,0.1126,0.147,0.097,0.039,761.1,63.1,0,0,7.1,0
12.04.2021 06:40,0.8,0.1255,0.149,0.101,0.042,761.1,63,0,0,7.2,0
12.04.2021 07:00,0.8,0.126,0.166,0.104,0.041,761.1,61.7,0,0,7.7,0
12.04.2021 07:20,1,0.1205,0.20211,0.14,0.046,761.2,60.9,0,195,8.3,0
12.04.2021 07:40,0.8,0.1268,0.163,0.149,0.041,761.2,54.2,0.4,106,9.3,0
12.04.2021 08:00,0.5,0.1188,0.062,0.091,0.026,761.2,46.1,0.6,54,10.5,0
12.04.2021 08:20,0.4,0.1071,0.046,0.073,0.021,761.1,42.9,1.4,166,10.9,0
12.04.2021 08:40,0.7,0.1093,0.051,0.072,0.017,761.1,41.4,1.2,146,11.2,0
12.04.2021 09:00,0.2,0.0808,0.023,0.057,0.011,761,38.8,1.4,154,12,0
12.04.2021 09:20,,0.0514,0.01,0.064,0.009,760.9,37,2.2,83,12.2,0
12.04.2021 09:40,0.1,0.0487,0.009,0.053,0.008,760.8,37.4,1.7,114,12.4,0
12.04.2021 10:00,0.1,0.0526,0.008,0.055,0.009,760.7,36.7,2.1,183,12.8,0
12.04.2021 10:20,0.1,0.0398,0.007,0.06,0.008,760.7,35.6,2.1,142,13,0
12.04.2021 10:40,0.1,0.0283,0.005,0.083,0.007,760.6,33.9,2,96,13.4,0
12.04.2021 11:00,0.1,0.044,0.006,0.064,0.008,760.4,33.3,2,66,14,0
12.04.2021 11:20,0,0.0374,0.006,0.055,0.006,760.3,31.5,1.8,156,14.5,0
12.04.2021 11:40,0.1,0.0266,0.004,0.057,0.005,760.2,29.5,2.1,148,15,0
12.04.2021 12:00,0,0.0278,0.005,0.054,0.005,760,28.8,2.6,40,14.9,0
12.04.2021 12:20,0.1,0.0323,0.004,0.06,0.008,760,28.4,2.3,187,15.3,0
12.04.2021 12:40,0,0.028,0.004,0.074,0.005,759.9,27.4,2.9,277,15,0
12.04.2021 13:00,0.1,0.0256,0.004,0.065,0.005,759.7,27.2,2.4,61,15.2,0
12.04.2021 13:20,0.1,0.0269,0.002,0.039,0.003,759.4,28,2.1,85,15.2,0
12.04.2021 13:40,0.1,0.0269,0.002,0.036,0.005,759.2,28.2,2.3,79,15.3,0
12.04.2021 14:00,0.1,0.0264,0.003,0.035,0.006,759.2,28.9,2,102,15.4,0
12.04.2021 14:20,0.1,0.0299,0.003,0.035,0.006,759.1,29.8,1.8,102,15.5,0
12.04.2021 14:40,0.1,0.0306,0.003,0.043,0.007,758.8,32.5,1.7,25,15.7,0
12.04.2021 15:00,0.1,0.0316,0.002,0.048,0.008,758.7,34.6,1.8,39,15.5,0
12.04.2021 15:20,0.1,0.0311,0.002,0.05,0.007,758.4,35.5,2.2,57,15.5,0
12.04.2021 15:40,0.1,0.0274,0.002,0.054,0.009,758.2,37.4,2.1,96,15.4,0
12.04.2021 16:00,0.1,0.0292,0.002,0.049,0.007,758,38,2.1,140,15.3,0
12.04.2021 16:20,0.1,0.0306,0.002,0.054,0.009,758,39,2.1,89,15.1,0
12.04.2021 16:40,0.1,0.0282,0.002,0.063,0.01,758,40.6,2.3,172,14.9,0
12.04.2021 17:00,0.1,0.0376,0.003,0.059,0.009,757.9,40.9,1.8,112,14.8,0
12.04.2021 17:20,0.1,0.0358,0.003,0.049,0.009,757.8,40.8,1.8,139,14.8,0
12.04.2021 17:40,0.1,0.0273,0.003,0.042,0.008,757.7,40,1.9,112,14.6,0
12.04.2021 18:00,0.1,0.0299,0.001,0.045,0.009,757.6,40.6,1.9,76,14.4,0
12.04.2021 18:20,0.1,0.0387,0.002,0.046,0.01,757.5,41,1.2,177,14.4,0
12.04.2021 18:40,0.1,0.0545,0.002,0.052,0.012,757.4,41.9,0.8,64,14.5,0
12.04.2021 19:00,0.2,0.0588,0.003,0.056,0.014,757.4,43,1.3,155,14.4,0
12.04.2021 19:20,0.2,0.0596,0.002,0.061,0.017,757.4,44.5,1.6,183,14.1,0
12.04.2021 19:40,0.1,0.058,0.002,0.065,0.019,757.4,45.3,2.2,134,13.8,0
12.04.2021 20:00,0.1,0.056,0.002,0.055,0.015,757.4,46.1,1.6,111,13.5,0
12.04.2021 20:20,0.2,0.0637,0.002,0.055,0.015,,,,,,
12.04.2021 20:40,0.2,0.0647,0.002,0.056,0.016,757.4,47.1,1.6,142,13.1,0
12.04.2021 21:00,0.1,0.063,0.001,0.052,0.014,757.4,47.3,1.8,150,12.8,0
12.04.2021 21:20,0.1,0.0525,0.001,0.046,0.01,757.3,48,1.5,163,12.6,0
12.04.2021 21:40,0.1,0.0489,0.001,0.047,0.011,757.3,48.9,1.5,84,12.4,0
12.04.2021 22:00,0.1,0.0531,0.001,0.045,0.01,757.1,49.5,1.4,128,12.2,0
12.04.2021 22:20,0.1,0.0545,0.001,0.045,0.01,757,50,1.4,73,12,0
12.04.2021 22:40,0.1,0.0551,0.002,0.046,0.01,756.8,50.9,1.4,135,11.8,0
12.04.2021 23:00,0.1,0.0577,0.002,0.047,0.011,756.8,51.5,1.1,77,11.7,0
12.04.2021 23:20,,0.0609,0.002,0.043,0.011,756.7,52.4,1.1,90,11.5,0
12.04.2021 23:40,0.3,0.0638,0.001,,,756.6,53.4,0.9,121,11.3,0
13.04.2021 00:00,,,,,,,,,,,
13.04.2021 00:20,,,,,,,,,,,
13.04.2021 00:40,,,,,,756.3,58.6,0.5,95,10.8,0
13.04.2021 01:00,,,,,,756.2,60.6,1.2,178,10.7,0
13.04.2021 01:20,,,,,,756.1,62.9,1,164,10.5,0
13.04.2021 01:40,,,,,,756,65,1.1,181,10.3,0
13.04.2021 02:00,,,,,,755.8,67.1,0.8,0,10.1,0
13.04.2021 02:20,,,,,,755.8,69.5,1.3,185,10,0
13.04.2021 02:40,,,,,,755.7,71.2,1.3,142,9.9,0
13.04.2021 03:00,,,,,,755.7,72.8,1.3,187,9.8,0
13.04.2021 03:20,,,,,,755.6,73.9,1,0,9.7,0
13.04.2021 03:40,,,,,,755.6,75,1,173,9.6,0
13.04.2021 04:00,,,,,,755.5,76.2,1.1,179,9.5,0
13.04.2021 04:20,,,,,,755.4,77.2,1.5,134,9.4,0
13.04.2021 04:40,,,,,,755.4,78.2,1.3,163,9.2,0
13.04.2021 05:00,,,,,,755.3,79,1.2,172,9.1,0
13.04.2021 05:20,,,,,,755.3,80,1,135,9,0
13.04.2021 05:40,,,,,,755.3,80.3,1,156,9,0
13.04.2021 06:00,,,,,,755.2,81,1.2,127,9,0
13.04.2021 06:20,,,,,,755.2,81,1.1,165,9,0
13.04.2021 06:40,,,,,,755.3,81,1,0,9.1,0
13.04.2021 07:00,,,,,,755.3,80.7,1.2,175,9.2,0
13.04.2021 07:20,,,,,,755.2,79.1,1.3,159,9.7,0
13.04.2021 07:40,,,,,,755.2,76.5,1.2,160,10.3,0
13.04.2021 08:00,,,,,,755.1,74.2,0.9,159,10.9,0
13.04.2021 08:20,,,,,,755.1,71,0.9,139,11.7,0
13.04.2021 08:40,,,,,,755,67.5,1,129,12.5,0
13.04.2021 09:00,,,,,,,,,,,
13.04.2021 09:20,,,,,,,,,,,
13.04.2021 09:40,,,,,,754.8,56.7,1.4,184,14.7,0
13.04.2021 10:00,,,,,,754.8,54.7,1.2,82,15.2,0
13.04.2021 10:20,,,,,,754.8,52.1,1.3,170,16,0
13.04.2021 10:40,,,,,,754.8,50,1.7,166,16.6,0
13.04.2021 11:00,,,,,,754.7,48.7,1.6,38,17.1,0
13.04.2021 11:20,,,,,,754.6,47.1,1.4,171,17.9,0
13.04.2021 11:40,,,,,,754.5,44.5,1.3,139,18.8,0
13.04.2021 12:00,,,,,,754.4,42.5,1.5,112,19.5,0
13.04.2021 12:20,,,,,,754.3,40.6,1.8,174,20,0
13.04.2021 12:40,,,,,,754.2,38.1,2,158,20.6,0
13.04.2021 13:00,,,,,,754.2,35.7,2.1,204,21,0
13.04.2021 13:20,,,,,,754,33.3,2.1,151,21.4,0
13.04.2021 13:40,,,,,,754,30.8,2.9,233,21.8,0
13.04.2021 14:00,,,,,,753.9,29.7,2.7,127,21.8,0
13.04.2021 14:20,,,,,,753.8,29.1,2.7,158,22.1,0
13.04.2021 14:40,,,,,,753.6,28.8,2.3,141,22.2,0
13.04.2021 15:00,,,,,,753.5,28.8,2.5,145,22.2,0
13.04.2021 15:20,,,,,,753.4,30,2.2,177,22.1,0
13.04.2021 15:40,,,,,,753.3,30.1,2.1,183,22,0
13.04.2021 16:00,,,,,,753.2,28.5,1.5,202,22.1,0
13.04.2021 16:20,,,,,,753.1,27.1,1.8,127,22.2,0
13.04.2021 16:40,,,,,,752.9,25.5,1.9,143,22.2,0
13.04.2021 17:00,,,,,,752.8,26.2,2,187,22.2,0
13.04.2021 17:20,,,,,,752.7,26.9,2.3,194,22.2,0
13.04.2021 17:40,,,,,,752.7,27.9,2.1,138,22.1,0
13.04.2021 18:00,,,,,,752.6,29.9,2.2,93,21.9,0
13.04.2021 18:20,,,,,,752.5,31.2,1.9,132,21.5,0
13.04.2021 18:40,,,,,,752.5,32.4,1.1,170,21.3,0
13.04.2021 19:00,,,,,,752.4,33,1.6,164,21,0
13.04.2021 19:20,,,,,,752.5,33.1,1.4,0,20.8,0
13.04.2021 19:40,,,,,,752.5,33.9,0.6,0,20.4,0
13.04.2021 20:00,,,,,,752.5,34.2,0.5,0,20.2,0
13.04.2021 20:20,,,,,,752.5,34.4,0.2,0,20,0
13.04.2021 20:40,,,,,,752.6,35,0.5,173,19.7,0
13.04.2021 21:00,,,,,,752.5,35,0.6,139,19.5,0
13.04.2021 21:20,,,,,,752.5,35.3,0.9,125,19.1,0
13.04.2021 21:40,,,,,,752.4,36.2,1,188,18.8,0
13.04.2021 22:00,,,,,,752.3,37,1.4,0,18.4,0
13.04.2021 22:20,,,,,,752.2,38,1.1,172,18,0
13.04.2021 22:40,,,,,,752.1,38,1.4,176,17.7,0
13.04.2021 23:00,,,,,,752,38.4,1.2,173,17.5,0
13.04.2021 23:20,,,,,,751.9,39,1,176,17.2,0
13.04.2021 23:40,,,,,,751.8,39.8,0.6,106,16.9,0
13.01.2021 00:00,0.5,0.0513,0.059,,,751.6,86,0.8,0,-10.1,0
13.01.2021 00:20,0.5,0.0513,0.057,,,751.6,86,0.8,103,-10.1,0
13.01.2021 00:40,0.4,0.0512,0.052,,,751.6,86.3,0.8,0,-10,0
13.01.2021 01:00,0.4,0.0471,0.032,,,751.5,86,0.8,160,-10,0
13.01.2021 01:20,0.4,0.0514,0.036,,,751.5,86,0.9,170,-10,0
13.01.2021 01:40,0.4,0.0504,0.036,,,751.5,86,0.9,91,-10.1,0.2
13.01.2021 02:00,0.4,0.0518,0.034,,,751.6,86,0.9,58,-10.2,0
13.01.2021 02:20,0.4,0.0524,0.042,,,751.7,86,0.9,0,-10.2,0
13.01.2021 02:40,0.4,0.0537,0.042,,,751.7,86,0.6,49,-10.2,0
13.01.2021 03:00,0.4,0.0567,0.031,,,751.7,85.4,0.9,116,-10.2,0
13.01.2021 03:20,0.4,0.0532,0.027,,,751.7,85,1,177,-10.3,0
13.01.2021 03:40,0.4,0.0529,0.035,,,751.6,85.7,0.9,79,-10.3,0
13.01.2021 04:00,0.4,0.0503,0.031,,,751.7,86.5,0.9,0,-10.5,0
13.01.2021 04:20,0.3,0.055,0.031,,,751.7,87,0.9,91,-10.4,0
13.01.2021 04:40,0.3,0.0506,0.024,,,751.7,87,1,73,-10.4,0
13.01.2021 05:00,0.3,0.0507,0.024,,,751.5,87,1.1,73,-10.5,0
13.01.2021 05:20,0.4,0.0472,0.036,,,751.4,87,0.9,166,-10.5,0
13.01.2021 05:40,0.4,0.0496,0.039,,,751.3,86.2,1.1,66,-10.5,0
13.01.2021 06:00,0.4,0.0469,0.038,,,751.3,86.3,0.8,136,-10.5,0
13.01.2021 06:20,0.4,0.0503,0.032,,,751.2,86,0.8,79,-10.5,0
13.01.2021 06:40,0.4,0.053,0.037,,,751.2,86,0.7,168,-10.4,0
13.01.2021 07:00,0.4,0.0507,0.034,,,751.4,85.1,0.9,143,-10.5,0
13.01.2021 07:20,0.4,0.0548,0.036,,,751.3,86,0.9,170,-10.6,0
13.01.2021 07:40,0.4,0.0507,0.037,,,751.4,85.3,0.9,26,-10.6,0
13.01.2021 08:00,2.1,0.0529,0.037,,,751.3,85,1.2,159,-10.6,0
13.01.2021 08:20,0.4,0.0538,0.032,,,751.3,84.8,1.3,89,-10.7,0
13.01.2021 08:40,0.5,0.0502,0.035,,,751.4,85,1,118,-10.7,0
13.01.2021 09:00,0.6,0.0525,0.051,,,751.5,85,1.1,160,-10.6,0
