Дата и время,CO,NO2,NO,PM2.5,Давление,Влажность,| V |,_V_,-T-,Осадки
20.09.2021 08:20,0.1,0.0171,0.003,0.005,744.7,91.4,3.5,327,4.8,0
20.09.2021 08:40,0.1,0.0185,0.005,0.005,744.7,91.4,4,348,4.9,0.2
20.09.2021 09:00,0.1,0.0189,0.004,0.005,744.7,91.7,4.2,340,5,0.2
20.09.2021 09:20,0.1,0.0188,0.005,0.005,744.7,91.9,4.2,332,5,0
20.09.2021 09:40,0.1,0.0197,0.004,0.007,744.8,91.8,3.7,343,5.1,0
20.09.2021 10:00,0.1,0.0193,0.004,0.006,744.9,91.9,4.2,354,5.2,0
20.09.2021 10:20,0.1,0.0193,0.004,0.005,744.9,91.2,4.9,330,5.3,0
20.09.2021 10:40,0.1,0.0212,0.005,0.004,744.8,91.5,4.4,343,5.4,0.2
20.09.2021 11:00,0.1,0.0205,0.005,0.005,744.8,89.7,5.2,14,5.5,0
20.09.2021 11:20,0.1,0.0213,0.005,0.005,744.8,90.8,5.2,335,5.5,0
20.09.2021 11:40,0.3,0.02,0.006,0.005,744.8,89.8,5.2,354,5.6,0
20.09.2021 12:00,0.2,0.0214,0.005,0.006,744.8,90.2,5.1,21,5.7,0
20.09.2021 12:20,0.2,0.02,0.005,0.005,744.8,89.9,5,328,5.7,0
20.09.2021 12:40,0.2,0.0197,0.004,0.005,744.8,91.3,4.9,347,5.8,0
20.09.2021 13:00,0.2,0.02,0.004,0.005,744.8,91.3,4.6,4,5.8,0
20.09.2021 13:20,0.2,0.0199,0.005,0.005,744.8,91.9,5,345,5.9,0
20.09.2021 13:40,0.2,0.0206,0.005,0.006,744.8,91.1,5.1,354,6,0
20.09.2021 14:00,0.2,0.0219,0.005,0.006,744.8,91.4,5.1,359,6.1,0
20.09.2021 14:20,0.3,0.0232,0.006,0.006,744.7,90.9,5.3,359,6.2,0
20.09.2021 14:40,0.2,0.0256,0.006,0.006,744.7,91.2,4.8,354,6.3,0
20.09.2021 15:00,0.2,0.027,0.006,0.006,744.7,91.5,4.8,337,6.4,0
20.09.2021 15:20,0.2,0.0289,0.007,0.006,744.8,91.8,4.9,346,6.5,0
20.09.2021 15:40,0.2,0.03,0.007,0.007,744.8,91.8,4.5,354,6.5,0
20.09.2021 16:00,0.2,0.0309,0.008,0.007,744.9,91.4,4.8,4,6.6,0
20.09.2021 16:20,0.2,0.032,0.007,0.006,744.9,90.8,4.7,354,6.7,0
20.09.2021 16:40,0.2,0.0321,0.007,0.006,744.8,90.9,5.1,354,6.7,0
20.09.2021 17:00,0.3,0.0338,0.009,0.005,744.8,91,4.8,17,6.7,0
20.09.2021 17:20,0.2,0.0289,0.004,0.005,744.8,90.9,4.5,347,6.7,0
20.09.2021 17:40,0.2,0.027,0.004,0.006,744.9,90.9,5,350,6.7,0
20.09.2021 18:00,0.2,0.0256,0.003,0.006,744.9,90.6,4.9,359,6.7,0
20.09.2021 18:20,0.2,0.0247,0.003,0.006,744.9,91,5.2,318,6.7,0
20.09.2021 18:40,0.2,0.0253,0.003,0.005,744.9,90.6,5,332,6.6,0
20.09.2021 19:00,0.2,0.0254,0.003,0.006,744.9,91.8,4.2,347,6.6,0
20.09.2021 19:20,0.2,0.0227,0.003,0.006,745,91.4,4.8,354,6.6,0
20.09.2021 19:40,0.2,0.0236,0.003,0.006,745.1,91.1,4.6,4,6.6,0
20.09.2021 20:00,0.2,0.0231,0.003,0.005,745,91,5.3,9,6.6,0
20.09.2021 20:20,0.2,0.0217,0.002,0.005,745,89.9,5.6,354,6.5,0
20.09.2021 20:40,0.2,0.0232,0.002,0.005,745,89.2,5.1,339,6.5,0
20.09.2021 21:00,0.2,0.0234,0.002,0.005,745.1,89.8,5.2,354,6.4,0
20.09.2021 21:20,0.2,0.0244,0.002,0.005,745.1,90.6,5.1,354,6.4,0
20.09.2021 21:40,0.2,0.0267,0.004,0.005,745,90.9,4.4,4,6.4,0
20.09.2021 22:00,0.2,0.0273,0.003,0.004,745,91,4.8,348,6.4,0
20.09.2021 22:20,0.2,0.0253,0.004,0.004,744.9,91.1,5.1,330,6.3,0
20.09.2021 22:40,0.2,0.023,0.001,0.004,744.9,90,4.3,341,6.2,0
20.09.2021 23:00,0.2,0.0258,0.002,0.004,744.8,91.2,4.8,359,6.1,0
20.09.2021 23:20,0.2,0.0252,0.001,0.004,744.8,90.9,5.1,354,6.1,0
20.09.2021 23:40,0.1,0.0242,0.001,0.004,744.6,89,5.7,347,6.1,0
21.09.2021 00:00,,,,,744.6,90.2,4.9,21,6,0.2
21.09.2021 00:20,,,,,744.5,91,4.7,349,6,0
21.09.2021 00:40,,,,,744.4,91,4.6,4,5.9,0.6
21.09.2021 01:00,,,,,744.4,90.9,4.1,339,5.9,0
21.09.2021 01:20,,,,,744.3,91.2,4.6,349,5.9,0
21.09.2021 01:40,,,,,744.2,91.1,4.9,341,5.9,0
21.09.2021 02:00,,,,,744.1,91,5.1,325,5.9,0
21.09.2021 02:20,,,,,744,90.8,4.8,354,5.9,0
21.09.2021 02:40,,,,,743.9,90.8,4.7,359,5.9,0
21.09.2021 03:00,,,,,743.8,90.9,4.5,274,5.9,0.2
21.09.2021 03:20,,,,,743.7,90.9,3.7,4,5.9,0.6
21.09.2021 03:40,,,,,743.6,91.2,4,349,5.8,0.4
21.09.2021 04:00,,,,,743.5,90.9,3.8,354,5.9,0.2
21.09.2021 04:20,,,,,743.5,91,3.5,325,5.9,0
21.09.2021 04:40,,,,,743.4,91,3.7,354,6,0
21.09.2021 05:00,,,,,743.3,91,3.9,8,6,0
21.09.2021 05:20,,,,,743.2,91,3.3,316,6,0
21.09.2021 05:40,,,,,743.1,91.1,3.3,346,6,0
21.09.2021 06:00,,,,,743.1,91.7,3.9,354,6,0
21.09.2021 06:20,,,,,743,91.4,3.5,337,6.1,0
21.09.2021 06:40,,,,,742.9,91,3.9,359,6.2,0
21.09.2021 07:00,,,,,742.9,91,3.8,343,6.2,0
21.09.2021 07:20,,,,,742.9,91.2,4.1,354,6.3,0.2
21.09.2021 07:40,,,,,742.8,92,3.5,354,6.3,0
21.09.2021 08:00,,,,,742.8,92,4.1,339,6.3,0
21.09.2021 08:20,,,,,742.9,92,4.4,340,6.4,0
21.09.2021 08:40,,,,,742.9,91.9,4.3,8,6.4,0
21.09.2021 09:00,,,,,742.9,91.8,4.3,354,6.5,0
21.09.2021 09:20,,,,,742.8,91.8,4.6,4,6.6,0
21.09.2021 09:40,,,,,742.8,92,4.3,359,6.6,0
21.09.2021 10:00,,,,,742.9,91.8,4.3,4,6.6,0
21.09.2021 10:20,,,,,742.9,92.4,3.9,35,6.7,0
21.09.2021 10:40,,,,,742.9,93,3.5,343,6.8,0
21.09.2021 11:00,,,,,742.9,92.8,3.9,354,6.8,0
21.09.2021 11:20,,,,,742.9,92.6,3.4,343,6.8,0
21.09.2021 11:40,,,,,742.8,92.9,2.9,341,6.8,0
21.09.2021 12:00,,,,,742.9,93,3.5,342,6.9,0
21.09.2021 12:20,,,,,742.9,93,3.8,350,6.9,0
21.09.2021 12:40,,,,,742.9,92.9,3.5,24,6.9,0
21.09.2021 13:00,,,,,743,92.1,4.1,16,6.9,0
21.09.2021 13:20,,,,,743.1,91.9,4,338,6.9,0
21.09.2021 13:40,,,,,743.1,92,3.9,359,6.9,0
21.09.2021 14:00,,,,,743.1,92,3.1,354,7,0
21.09.2021 14:20,,,,,743.2,92,3.6,359,7,0
21.09.2021 14:40,,,,,743.1,92,3.7,348,7,0
21.09.2021 15:00,,,,,743.1,92,2.4,23,7,0
21.09.2021 15:20,,,,,743.1,92,2.5,349,7,0
21.09.2021 15:40,,,,,743.1,92,2.3,8,6.9,0
21.09.2021 16:00,,,,,743.1,92,1.9,341,6.9,0.2
21.09.2021 16:20,,,,,743.1,92,1.7,325,6.9,0
21.09.2021 16:40,,,,,743.1,92,1.8,0,6.8,0
21.09.2021 17:00,,,,,743,92,1.4,12,6.8,0.2
21.09.2021 17:20,,,,,743,91.1,1.8,339,6.8,0
21.09.2021 17:40,,,,,743,91,2,336,6.7,0
21.09.2021 18:00,,,,,743,91,1.9,31,6.6,0.2
21.09.2021 18:20,,,,,743,91.1,1.5,44,6.6,0.4
21.09.2021 18:40,,,,,743,91.6,1.4,346,6.6,0.4
21.09.2021 19:00,,,,,743,91.7,1.3,359,6.5,0.2
21.09.2021 19:20,,,,,743,91.9,1.4,13,6.5,0.4
21.09.2021 19:40,,,,,743,91.8,1.4,343,6.5,0.4
21.09.2021 20:00,,,,,743,91.6,1.2,23,6.4,0.4
21.09.2021 20:20,,,,,742.9,91.3,1.8,49,6.4,0
21.09.2021 20:40,,,,,742.9,91.2,1.1,30,6.4,0
21.09.2021 21:00,,,,,742.8,91,1.1,0,6.4,0
21.09.2021 21:20,,,,,742.7,91.1,1.3,0,6.4,0
21.09.2021 21:40,,,,,742.7,91.3,1.2,343,6.4,0.2
21.09.2021 22:00,,,,,742.6,91.6,1,347,6.4,0.2
21.09.2021 22:20,,,,,742.5,91.8,1,335,6.4,0
21.09.2021 22:40,,,,,742.4,91.7,0.9,287,6.4,0
21.09.2021 23:00,,,,,742.4,92,0.9,62,6.3,0.4
21.09.2021 23:20,,,,,742.3,92,1.1,8,6.3,0
21.09.2021 23:40,,,,,742.2,92,0.9,0,6.3,0
25.07.2021 00:00,0.7,0.0461,0.077,0.021,746.9,77.9,0,0,13.8,0
25.07.2021 00:20,0.8,0.0475,0.095,0.024,747,79.3,0,0,13.4,0
25.07.2021 00:40,0.8,0.0502,0.113,0.028,747.1,80.1,0,0,13,0
25.07.2021 01:00,0.8,0.0508,0.131,0.03,747.2,81.1,0,0,12.9,0
25.07.2021 01:20,0.9,0.0478,0.133,0.031,747.3,82,0,0,13,0
25.07.2021 01:40,0.8,0.0458,0.122,0.028,747.3,82,0,0,13.1,0
25.07.2021 02:00,0.8,0.0432,0.122,0.027,747.4,81,0,0,13.3,0
25.07.2021 02:20,0.8,0.0438,0.127,0.026,747.5,81,0,0,13.3,0
25.07.2021 02:40,0.9,0.046,0.138,0.026,747.6,81.8,0,0,13.1,0
25.07.2021 03:00,0.9,0.0458,0.132,0.027,747.6,82,0,0,13.1,0
25.07.2021 03:20,0.9,0.0432,0.129,0.028,747.6,82.7,0,0,13.2,0
25.07.2021 03:40,0.8,0.0398,0.12,0.029,747.7,83,0,0,13.4,0
25.07.2021 04:00,0.8,0.0396,0.114,0.027,747.7,82.4,0,0,13.4,0
25.07.2021 04:20,0.9,0.04,0.128,0.025,747.7,83,0,0,13.5,0
25.07.2021 04:40,1.1,0.0511,0.184,0.028,747.8,82.2,0,0,13.6,0
25.07.2021 05:00,1.1,0.0509,0.184,0.036,747.9,81.3,0.3,214,13.9,0
25.07.2021 05:20,0.9,0.0534,0.126,0.033,747.9,76,0.5,0,14.7,0
25.07.2021 05:40,0.8,0.0493,0.107,0.037,748,75.1,0.2,216,15,0
25.07.2021 06:00,0.8,0.0453,0.094,0.035,748.1,74.4,0.1,0,15.3,0
25.07.2021 06:20,0.7,0.0426,0.079,0.034,748.3,74.7,0,0,15.3,0
25.07.2021 06:40,0.8,0.0381,0.099,,748.4,77.5,0,0,15.4,0
25.07.2021 07:00,0.7,0.047,0.064,,748.4,71.9,0.2,214,15.6,0
25.07.2021 07:20,0.7,0.0491,0.071,,748.5,69.7,0.6,214,16.1,0
25.07.2021 07:40,0.6,0.048,0.052,,748.6,68.1,0.4,0,16.6,0
25.07.2021 08:00,0.5,0.0433,0.025,,748.7,65.4,0.3,206,17,0
25.07.2021 08:20,0.5,0.0412,0.02,,748.7,64.1,0.2,0,17.5,0
25.07.2021 08:40,0.5,0.0402,0.022,,748.7,62.5,0.1,0,18.1,0
25.07.2021 09:00,0.5,0.041,0.018,,748.8,60.9,0.1,0,18.6,0
25.07.2021 09:20,0.5,0.04,0.028,,748.8,59.8,0.2,0,19.1,0
25.07.2021 09:40,0.5,0.0368,0.015,,748.9,57.6,0.1,256,19.5,0
25.07.2021 10:00,0.4,0.0257,0.01,,748.9,53,0.8,292,20.2,0
25.07.2021 10:20,0.3,0.0156,0.004,,749,50,0.8,193,20.7,0
25.07.2021 10:40,0.3,0.0129,0.004,0.008,749,47.9,1,297,21.5,0
25.07.2021 11:00,0.3,0.0114,0.003,0.004,748.9,46.3,1.1,197,21.6,0
25.07.2021 11:20,0.3,0.0142,0.004,0.012,749,48.7,0.4,0,21.4,0
25.07.2021 11:40,0.3,0.0121,0.004,0.008,749,48,0.4,0,21.4,0
25.07.2021 12:00,0.3,0.013,0.005,0.003,749,46.4,0.5,346,21.5,0
25.07.2021 12:20,0.3,0.0099,0.002,0.006,749.1,47.3,0.9,0,21.2,0
25.07.2021 12:40,0.3,0.0079,0.002,0.007,749.1,47.2,1,286,21,0
25.07.2021 13:00,0.3,0.0073,0.002,0.004,749.1,45.6,0.8,354,21.3,0
25.07.2021 13:20,0.3,0.0078,0.004,0.002,749.2,43.7,0.5,138,22.1,0
25.07.2021 13:40,0.3,0.008,0.003,0.007,749.2,45,0.9,320,21.9,0
25.07.2021 14:00,0.3,0.0099,0.003,0.009,749.3,45.2,0.7,0,22.1,0
25.07.2021 14:20,0.3,0.0076,0.002,0.007,749.3,44.3,0.6,289,22.3,0
25.07.2021 14:40,0.3,0.009,0.004,0.006,749.3,44.4,0.7,0,22.4,0
25.07.2021 15:00,0.2,0.0078,0.002,0.008,749.3,44.1,0.6,0,22.6,0
25.07.2021 15:20,0.3,0.0103,0.003,0.008,749.2,44.9,0.3,23,22.4,0
25.07.2021 15:40,0.3,0.0122,0.003,0.008,749.2,44.2,0.6,330,22.4,0
25.07.2021 16:00,0.3,0.0126,0.002,0.01,749.2,45.2,0.2,208,22.6,0
25.07.2021 16:20,0.4,0.0169,0.007,0.013,749.2,45.6,0.1,0,22.4,0
25.07.2021 16:40,0.3,0.0102,0.002,0.014,749.2,46.8,0.6,187,22.5,0
25.07.2021 17:00,0.3,0.0095,0.003,0.011,749.2,46.9,0.5,181,22.4,0
25.07.2021 17:20,0.3,0.0122,0.003,0.011,749.2,47.3,0.8,199,22.3,0
25.07.2021 17:40,0.3,0.008,0.001,0.01,749.2,47.1,1,204,22.2,0
25.07.2021 18:00,0.3,0.0153,0.004,0.011,749.2,47.8,0.7,0,22.3,0
25.07.2021 18:20,0.3,0.0093,0.003,0.009,749.2,46.8,0.5,0,22.3,0
25.07.2021 18:40,0.4,0.0094,0.002,0.005,749.2,46.4,0.8,206,22.1,0
25.07.2021 19:00,0.3,0.0076,0.002,0.007,749.2,46.5,0.7,209,22.1,0
25.07.2021 19:20,0.3,0.0078,0.001,0.007,749.2,46.6,1,206,22,0
25.07.2021 19:40,0.3,0.0172,0.007,0.009,749.1,47.2,0.6,205,21.9,0
25.07.2021 20:00,0.4,0.0272,0.01,0.011,749.1,48.2,0.6,0,21.6,0
25.07.2021 20:20,0.4,0.0333,0.004,0.017,749.2,50.8,0.3,209,21.1,0
25.07.2021 20:40,0.6,0.0527,0.012,0.019,749.2,53.2,0.5,0,20.8,0
25.07.2021 21:00,0.6,0.0549,0.019,0.024,749.3,56,0.2,0,20.2,0
25.07.2021 21:20,0.7,0.054,0.033,0.028,749.4,60.7,0,0,19.4,0
25.07.2021 21:40,0.8,0.0531,0.042,0.029,749.5,65.5,0,0,18.4,0
25.07.2021 22:00,0.7,0.0516,0.053,0.031,749.6,68.8,0,0,17.6,0
25.07.2021 22:20,0.8,0.0549,0.065,0.031,749.7,70.8,0,0,17,0
25.07.2021 22:40,0.8,0.0539,0.063,0.031,749.7,71.2,0.1,0,16.9,0
25.07.2021 23:00,0.8,0.0517,0.063,0.03,749.8,70.4,0,0,16.9,0
25.07.2021 23:20,0.8,0.0526,0.076,0.032,749.9,70.6,0.2,215,16.9,0
25.07.2021 23:40,0.9,0.0532,0.085,0.034,750,69.7,0.3,0,17.4,0
26.07.2021 00:00,0.8,0.0566,0.089,0.036,750.1,70.4,0.1,0,17.1,0
26.07.2021 00:20,0.9,0.0553,0.109,0.039,750.1,73.3,0,0,16.4,0
26.07.2021 00:40,0.9,0.0516,0.099,0.038,750.2,75.8,0,0,15.9,0
26.07.2021 01:00,0.8,0.0498,0.094,0.035,750.2,76.7,0,0,15.6,0
26.07.2021 01:20,0.8,0.0507,0.085,0.031,750.2,77.1,0,0,15.4,0
26.07.2021 01:40,0.8,0.05,0.085,0.029,750.2,76.8,0.1,0,15.3,0
26.07.2021 02:00,0.7,0.0519,0.077,0.026,750.3,76.3,0,0,15.4,0
26.07.2021 02:20,0.6,0.052,0.067,0.022,750.3,76.1,0.1,215,15.3,0
26.07.2021 02:40,0.6,0.0532,0.064,0.024,750.4,75.3,0.2,212,15.3,0
26.07.2021 03:00,0.7,0.0531,0.059,0.022,750.4,71.5,0.7,220,16.1,0
26.07.2021 03:20,0.5,0.0491,0.052,0.022,750.4,70.5,0.5,228,16.4,0
26.07.2021 03:40,0.5,0.0483,0.052,0.022,750.5,71.7,0.2,0,16.2,0
26.07.2021 04:00,0.6,0.0452,0.06,0.025,750.5,74.4,0.1,0,15.6,0
26.07.2021 04:20,0.5,0.0441,0.056,0.025,750.5,77,0,0,14.9,0
26.07.2021 04:40,0.5,0.0407,0.057,0.024,750.6,78.7,0,0,14.5,0
26.07.2021 05:00,0.5,0.039,0.062,0.024,750.7,80.1,0,0,14,0
26.07.2021 05:20,0.5,0.0383,0.05,0.024,750.7,81.3,0,0,13.7,0
26.07.2021 05:40,0.4,0.0364,0.044,0.023,750.8,82.5,0,0,13.7,0
26.07.2021 06:00,0.5,0.0331,0.047,0.023,750.9,83,0,0,13.9,0
26.07.2021 06:20,0.4,0.0308,0.047,0.024,750.9,82.8,0,0,14.3,0
26.07.2021 06:40,0.4,0.0347,0.04,0.021,750.9,78,0.1,228,15,0
26.07.2021 07:00,0.5,0.0383,0.029,0.014,751,71.1,0.4,0,16.4,0
26.07.2021 07:20,0.5,0.043,0.033,0.017,751,70.1,0,0,17.1,0
26.07.2021 07:40,0.6,0.0518,0.049,0.016,750.9,66.6,0,0,18.4,0
26.07.2021 08:00,0.7,0.0556,0.065,0.027,750.8,64.9,0,0,19.2,0
26.07.2021 08:20,0.4,0.0454,0.02,0.025,750.8,63.1,0,0,19.3,0
26.07.2021 08:40,0.5,0.0516,0.031,0.02,750.7,61.3,0,0,19.8,0
26.07.2021 09:00,0.6,0.052,0.029,0.017,750.7,59.1,0,0,20.6,0
26.07.2021 09:20,0.4,0.0426,0.017,0.013,750.7,55.1,0.3,298,21.7,0
26.07.2021 09:40,0.3,0.0336,0.009,0.011,750.6,52,0.4,0,22.8,0
26.07.2021 10:00,0.3,0.0261,0.007,0.011,750.6,49.6,0.6,212,23.5,0
26.07.2021 10:20,0.3,0.0261,0.008,0.01,750.7,47.7,0.5,241,24,0
26.07.2021 10:40,0.5,0.0167,0.012,0.007,750.7,45.5,0.5,0,24.4,0
26.07.2021 11:00,0.3,0.0164,0.005,0.007,750.7,45.4,0.6,170,24.2,0
26.07.2021 11:20,0.2,0.0139,0.004,0.008,750.7,44.5,1.3,0,24.7,0
26.07.2021 11:40,0.4,0.0144,0.003,0.009,750.8,45.7,0.4,269,24.1,0
26.07.2021 12:00,0.5,0.018,0.008,0.016,750.8,48.3,0.3,210,23.9,0
26.07.2021 12:20,0.4,0.0137,0.003,0.015,750.7,49.1,0.7,283,23.8,0
26.07.2021 12:40,0.4,0.0097,0.001,0.003,750.6,46,0.6,301,24,0
26.07.2021 13:00,0.5,0.0123,0.003,0.005,750.6,45.2,0.5,0,24.2,0
26.07.2021 13:20,0.4,0.015,0.004,0.009,750.4,44.9,0.5,289,24.7,0
26.07.2021 13:40,0.5,0.0136,0.008,0.001,750.3,40.1,0.9,199,25.9,0
26.07.2021 14:00,0.4,0.0092,0.002,0.001,750.3,38.2,1,303,26.2,0
26.07.2021 14:20,0.4,0.0081,0.001,0.008,750.3,39.3,1.2,8,25.5,0
26.07.2021 14:40,0.5,0.016,0.008,0.012,750.2,40.1,0.5,290,25.7,0
26.07.2021 15:00,0.4,0.0096,0.002,0.01,750.1,39.6,1,284,25.6,0
26.07.2021 15:20,0.4,0.0126,0.005,0.01,749.9,40.1,0.8,217,25.8,0
26.07.2021 15:40,0.5,0.0154,0.005,0.013,749.9,40.2,0.8,191,26.1,0
26.07.2021 16:00,0.6,0.0222,0.017,0.012,749.8,40.1,0.5,0,26,0
26.07.2021 16:20,0.4,0.0115,0.002,0.007,749.7,39.5,0.7,0,26,0
26.07.2021 16:40,0.4,0.0107,0.002,0.009,749.6,40.1,0.8,294,25.8,0
26.07.2021 17:00,0.4,0.0134,0.002,0.014,749.5,41.4,0.6,0,25.7,0
26.07.2021 17:20,0.5,0.0177,0.004,0.02,749.4,43.8,0.6,0,25.4,0
26.07.2021 17:40,0.4,0.0121,0.003,0.013,749.4,42.1,0.6,296,25.7,0
26.07.2021 18:00,0.4,0.0103,0.001,0.009,749.3,41.3,0.6,193,25.8,0
26.07.2021 18:20,0.4,0.0168,0.004,0.012,749.2,41.8,0.3,0,25.9,0
26.07.2021 18:40,0.5,0.0268,0.007,0.017,749.2,42.7,0.2,318,25.6,0
26.07.2021 19:00,0.4,0.0257,0.003,0.019,749.2,44.9,0.1,0,25.5,0
26.07.2021 19:20,0.5,0.0407,0.008,0.022,749.2,47.1,0,0,25.1,0
26.07.2021 19:40,0.6,0.0417,0.003,0.021,749.1,48.4,0,0,24.6,0
26.07.2021 20:00,0.6,0.053,0.006,0.024,749.2,51.6,0,0,24.2,0
26.07.2021 20:20,0.7,0.0537,0.008,0.021,749.2,53,0,0,23.5,0
26.07.2021 20:40,0.8,0.0572,0.017,0.028,749.2,58.4,0,0,23,0
26.07.2021 21:00,0.7,0.0607,0.022,0.028,749.3,61.3,0,0,22.4,0
26.07.2021 21:20,0.9,0.0646,0.025,0.025,749.3,62.3,0,0,21.7,0
26.07.2021 21:40,0.9,0.0632,0.029,0.023,749.3,64.5,0,0,21.3,0
26.07.2021 22:00,0.8,0.0643,0.032,0.024,749.3,65.5,0,0,20.9,0
26.07.2021 22:20,0.9,0.0645,0.05,0.028,749.4,67.3,0,0,20.7,0
26.07.2021 22:40,1,0.0632,0.059,0.03,749.3,69.3,0,0,20.3,0
26.07.2021 23:00,1,0.0617,0.064,0.03,749.3,71.5,0,0,19.8,0
26.07.2021 23:20,1,0.0595,0.064,0.03,749.4,73.2,0,0,19.5,0
26.07.2021 23:40,0.6,0.059,0.071,0.03,749.5,74.6,0,0,19.1,0
27.07.2021 00:00,,,,,749.5,75.9,0,0,18.8,0
27.07.2021 00:20,,,,,749.6,77.4,0,0,18.5,0
27.07.2021 00:40,,,,,749.6,78.5,0,0,18.1,0
27.07.2021 01:00,,,,,749.7,79,0,0,17.9,0
27.07.2021 01:20,,,,,749.7,79.9,0,0,17.7,0
27.07.2021 01:40,,,,,749.8,80.9,0,0,17.3,0
27.07.2021 02:00,,,,,749.8,81.7,0,0,17,0
27.07.2021 02:20,,,,,749.9,82.8,0,0,16.7,0
27.07.2021 02:40,,,,,749.9,83.6,0,0,16.4,0
27.07.2021 03:00,,,,,749.9,84.5,0,0,16.1,0
27.07.2021 03:20,,,,,749.9,85.1,0,0,15.9,0
27.07.2021 03:40,,,,,749.9,85.4,0,0,15.7,0
27.07.2021 04:00,,,,,749.9,86,0,0,15.5,0
27.07.2021 04:20,,,,,749.9,86.9,0,0,15.3,0
27.07.2021 04:40,,,,,749.8,87,0,0,15.1,0
27.07.2021 05:00,,,,,749.9,87.1,0,0,15,0
27.07.2021 05:20,,,,,749.8,88,0,0,14.9,0
27.07.2021 05:40,,,,,749.8,88,0,0,14.9,0
27.07.2021 06:00,,,,,749.9,88,0,0,15,0
27.07.2021 06:20,,,,,749.9,88,0,0,15.3,0
27.07.2021 06:40,,,,,749.9,86.6,0,0,16,0
27.07.2021 07:00,,,,,749.8,82.3,0,0,17.1,0
27.07.2021 07:20,,,,,749.8,77.8,0,0,18.6,0
27.07.2021 07:40,,,,,749.6,72.6,0,0,20.3,0
27.07.2021 08:00,,,,,749.5,67.6,0,0,21.5,0
27.07.2021 08:20,,,,,749.5,63.4,0,208,22,0
27.07.2021 08:40,,,,,749.5,52.2,0.3,0,22.8,0
27.07.2021 09:00,,,,,749.5,49.4,0.2,295,23.5,0
27.07.2021 09:20,,,,,749.5,46.7,0.5,311,24,0
27.07.2021 09:40,,,,,749.5,42.9,0.9,290,24.7,0
27.07.2021 10:00,,,,,749.5,40.7,1,298,24.8,0
27.07.2021 10:20,,,,,749.5,39.6,1.1,0,25.1,0
27.07.2021 10:40,,,,,749.4,38.1,0.5,0,25.8,0
27.07.2021 11:00,,,,,749.3,37.6,0.6,310,26.6,0
27.07.2021 11:20,,,,,749.3,37.3,0.9,0,26.4,0
27.07.2021 11:40,,,,,749.2,37.6,1,58,26.6,0
27.07.2021 12:00,,,,,749.2,38.2,1.1,299,26.3,0
27.07.2021 12:20,,,,,749.1,37.6,0.8,152,26.7,0
27.07.2021 12:40,,,,,749,35.9,0.4,75,27.7,0
27.07.2021 13:00,,,,,748.9,35.4,0.6,145,28,0
27.07.2021 13:20,,,,,748.8,33.7,0.8,354,28.2,0
27.07.2021 13:40,,,,,748.7,33.8,1,292,28.2,0
27.07.2021 14:00,,,,,748.6,34,0.7,324,28.3,0
27.07.2021 14:20,,,,,748.4,33.2,1.7,315,28,0
27.07.2021 14:40,,,,,748.3,33.3,0.8,182,28.1,0
27.07.2021 15:00,,,,,748.1,31.9,0.8,0,28.7,0
27.07.2021 15:20,,,,,747.9,33.3,0.9,0,28.1,0
27.07.2021 15:40,,,,,747.7,33,0.6,341,27.9,0
27.07.2021 16:00,,,,,747.6,31.8,0.8,325,28.7,0
27.07.2021 16:20,,,,,747.5,31.2,0.8,25,29,0
27.07.2021 16:40,,,,,747.3,31,1,295,28.9,0
27.07.2021 17:00,,,,,747.2,30.9,1.1,291,28.3,0
27.07.2021 17:20,,,,,747.1,31.3,0.5,301,28.2,0
27.07.2021 17:40,,,,,747.1,31.2,0.6,0,28.2,0
27.07.2021 18:00,,,,,746.9,31.8,1,0,28.1,0
27.07.2021 18:20,,,,,747,32.5,0.7,343,28,0
27.07.2021 18:40,,,,,746.9,33.6,0.3,308,27.8,0
27.07.2021 19:00,,,,,746.9,34.4,0.2,0,27.7,0
27.07.2021 19:20,,,,,746.8,35.4,0.1,0,27.5,0
27.07.2021 19:40,,,,,746.8,38.5,0,0,27.1,0
27.07.2021 20:00,,,,,746.8,42.1,0,0,26.3,0
27.07.2021 20:20,,,,,746.9,48.3,0,0,25.2,0
27.07.2021 20:40,,,,,747.1,51,0,0,24,0
27.07.2021 21:00,,,,,747.1,53.2,0,0,23,0
27.07.2021 21:20,,,,,747,56.3,0,0,22.2,0
27.07.2021 21:40,,,,,746.9,59.3,0,0,21.5,0
27.07.2021 22:00,,,,,746.9,62.3,0,0,21,0
27.07.2021 22:20,,,,,746.9,63,0,0,20.8,0
27.07.2021 22:40,,,,,746.9,62.9,0.3,324,21,0
27.07.2021 23:00,,,,,746.9,56.1,0.4,0,22.6,0
27.07.2021 23:20,,,,,746.9,60.2,0,0,21.3,0
27.07.2021 23:40,,,,,747,63.4,0,0,20.7,0
