Дата и время,CO,NO2,NO,PM2.5,Давление,Влажность,| V |,_V_,-T-,Осадки
13.09.2021 08:20,,,,,742.3,92,0.2,154,15.4,0
13.09.2021 08:40,,,,,742.2,90.2,0.1,0,15.8,0
13.09.2021 09:00,,,,,742.1,88.4,0.2,0,16.2,0
13.09.2021 09:20,,,,,742,86.6,0.4,0,16.7,0
13.09.2021 09:40,,,,,742,84.6,0.3,0,17.1,0
13.09.2021 10:00,,,,,742,83,0.2,0,17.5,0
13.09.2021 10:20,,,,,741.9,82.1,0.3,0,17.7,0
13.09.2021 10:40,,,,,741.7,80,0.3,89,18.2,0
13.09.2021 11:00,,,,,741.6,76.1,0.3,0,18.9,0
13.09.2021 11:20,,,,,741.5,73.5,0.2,39,19.5,0
13.09.2021 11:40,,,,,741.4,69.8,0.4,0,20.2,0
13.09.2021 12:00,,,,,741.1,66.4,0.4,229,21.1,0
13.09.2021 12:20,,,,,740.9,59.6,1.4,208,22.3,0
13.09.2021 12:40,,,,,740.8,56.1,1,138,23.2,0
13.09.2021 13:00,,,,,740.7,54.1,1.1,211,23.1,0
13.09.2021 13:20,,,,,740.7,54.1,1.1,317,23.4,0
13.09.2021 13:40,,,,,740.6,54.7,1.3,233,22.8,0
13.09.2021 14:00,,,,,740.5,56.3,0.9,233,22.6,0
13.09.2021 14:20,,,,,740.5,57,0.7,230,22.7,0
13.09.2021 14:40,,,,,740.4,57.5,1.3,227,22.1,0
13.09.2021 15:00,,,,,740.3,60.4,0.6,0,21.6,0
13.09.2021 15:20,,,,,740.3,62.8,0.8,181,21.2,0
13.09.2021 15:40,,,,,740.3,66.8,1.2,195,20.5,0.2
13.09.2021 16:00,,,,,740.1,71.5,0.9,149,19.4,0
13.09.2021 16:20,,,,,739.9,72.6,0.5,0,19.1,0
13.09.2021 16:40,,,,,739.7,72.1,1,144,19.2,0
13.09.2021 17:00,,,,,739.6,70.9,0.8,164,19.5,0
13.09.2021 17:20,,,,,739.5,70.9,1,232,19.6,0
13.09.2021 17:40,,,,,739.3,71.6,0.8,212,19.5,0
13.09.2021 18:00,,,,,739.2,71.7,1.1,186,19.7,0
13.09.2021 18:20,,,,,739.1,72.2,0.9,0,19.7,0
13.09.2021 18:40,,,,,739.1,73.6,1.2,0,19.5,0
13.09.2021 19:00,,,,,739.1,74.9,1,197,19.2,0
13.09.2021 19:20,,,,,739.1,76,0.9,185,19,0
13.09.2021 19:40,,,,,739.1,77.7,1.2,199,18.7,0
13.09.2021 20:00,,,,,739.2,80.3,0.7,0,18.2,0
13.09.2021 20:20,,,,,739.1,81.6,0.7,198,17.9,0
13.09.2021 20:40,,,,,739.1,82.6,0.7,224,17.7,0
13.09.2021 21:00,,,,,739.1,83.6,0.7,0,17.4,0
13.09.2021 21:20,,,,,739.1,84,0.9,158,17.2,0
13.09.2021 21:40,,,,,739,84,1.1,181,17,0
13.09.2021 22:00,,,,,739,83.3,1.3,168,17,0
13.09.2021 22:20,,,,,739,82.1,1.2,199,17,0
13.09.2021 22:40,,,,,739,82.3,1,237,16.9,0
13.09.2021 23:00,,,,,739,82.5,1.2,204,16.8,0
13.09.2021 23:20,,,,,739,83,1.2,227,16.5,0
13.09.2021 23:40,,,,,739,82.7,0.8,225,16.4,0
13.04.2021 00:00,,,,,755.1,55.8,0.4,204,10.9,0
13.04.2021 00:20,,,,,754.9,57.9,0.4,209,10.8,0
13.04.2021 00:40,,,,,754.9,60,0.2,0,10.7,0
13.04.2021 01:00,,,,,754.8,61.7,0.4,303,10.5,0
13.04.2021 01:20,,,,,754.7,63.2,0.3,0,10.5,0
13.04.2021 01:40,,,,,754.6,65.2,0.4,226,10.4,0
13.04.2021 02:00,,,,,754.4,67.1,0.3,58,10.3,0
13.04.2021 02:20,,,,,754.3,69,0.4,195,10.3,0
13.04.2021 02:40,,,,,754.3,70.7,0.4,230,10.4,0
13.04.2021 03:00,,,,,754.2,71,0.3,0,10.5,0
13.04.2021 03:20,,,,,754.1,71.1,0.3,0,10.4,0
13.04.2021 03:40,,,,,754.1,71.9,0.2,305,10.2,0
13.04.2021 04:00,,,,,754,72.8,0.2,0,10,0
13.04.2021 04:20,,,,,754,73.3,0.2,0,10,0
13.04.2021 04:40,,,,,753.9,74,0.2,0,10,0
13.04.2021 05:00,,,,,753.8,75,0.2,48,9.9,0
13.04.2021 05:20,,,,,753.8,75.5,0.2,0,9.8,0
13.04.2021 05:40,,,,,753.7,76,0.3,0,9.7,0
13.04.2021 06:00,,,,,753.6,76,0.3,121,9.7,0
13.04.2021 06:20,,,,,753.7,76,0.2,231,9.8,0
13.04.2021 06:40,,,,,753.7,75.3,0.2,0,9.9,0
13.04.2021 07:00,,,,,753.7,74.7,0.2,0,10.1,0
13.04.2021 07:20,,,,,753.8,72.8,0.3,0,10.6,0
13.04.2021 07:40,,,,,753.7,70.4,0.4,218,11.2,0
13.04.2021 08:00,,,,,753.7,67.5,0.4,0,11.9,0
13.04.2021 08:20,,,,,753.6,64.7,0.2,0,12.5,0
13.04.2021 08:40,,,,,753.6,62.1,0.4,193,13.1,0
13.04.2021 09:00,,,,,753.5,60.5,0.3,197,13.4,0
13.04.2021 09:20,,,,,753.4,58.8,0.5,0,13.9,0
13.04.2021 09:40,,,,,753.4,56.1,0.5,67,14.6,0
13.04.2021 10:00,,,,,753.4,53.9,0.5,168,15.5,0
13.04.2021 10:20,,,,,753.4,51.3,0.7,125,16.2,0
13.04.2021 10:40,,,,,753.4,49.8,0.7,94,16.8,0
13.04.2021 11:00,,,,,753.3,48.2,0.6,56,17.4,0
13.04.2021 11:20,,,,,753.2,46.7,0.7,0,18,0
13.04.2021 11:40,,,,,753.2,45.3,0.8,0,18.4,0
13.04.2021 12:00,,,,,753.1,43.7,0.7,224,19.1,0
13.04.2021 12:20,,,,,753,41.7,0.7,183,19.8,0
13.04.2021 12:40,,,,,753,40.1,0.9,152,20.3,0
13.04.2021 13:00,,,,,752.8,37.5,1.1,233,20.9,0
13.04.2021 13:20,,,,,752.6,34.6,1.1,160,21.5,0
13.04.2021 13:40,,,,,752.5,31.1,1,159,22.1,0
13.04.2021 14:00,,,,,752.4,29.5,1.1,97,22.4,0
13.04.2021 14:20,,,,,752.4,29.1,1,170,22.5,0
13.04.2021 14:40,,,,,752.3,28.4,1.1,82,22.7,0
13.04.2021 15:00,,,,,752.2,27.4,1.5,191,22.7,0
13.04.2021 15:20,,,,,752,27.1,1.1,214,22.7,0
13.04.2021 15:40,,,,,751.9,27.3,1.1,172,22.8,0
13.04.2021 16:00,,,,,751.8,28.6,0.7,94,22.3,0
13.04.2021 16:20,,,,,751.7,27.6,1.1,204,22.6,0
13.04.2021 16:40,,,,,751.5,26.6,1.1,202,22.8,0
13.04.2021 17:00,,,,,751.4,26.1,1,231,22.6,0
13.04.2021 17:20,,,,,751.3,25.1,0.8,0,22.6,0
13.04.2021 17:40,,,,,751.3,25.8,0.8,131,22.3,0
13.04.2021 18:00,,,,,751.2,27.6,0.8,226,22,0
13.04.2021 18:20,,,,,751.1,29.4,0.5,195,21.6,0
13.04.2021 18:40,,,,,751.1,30.6,0.8,243,21.2,0
13.04.2021 19:00,,,,,751,31.6,0.4,0,21,0
13.04.2021 19:20,,,,,751.1,32.6,0.5,159,20.7,0
13.04.2021 19:40,,,,,751.1,33.5,0.4,204,20.5,0
13.04.2021 20:00,,,,,751.1,33.4,0.6,248,20.3,0
13.04.2021 20:20,,,,,751.2,33.5,0.5,280,20.1,0
13.04.2021 20:40,,,,,751.2,33.9,0.3,166,19.9,0
13.04.2021 21:00,,,,,751.2,34.2,0.4,211,19.6,0
13.04.2021 21:20,,,,,751.1,34.2,0.6,156,19.4,0
13.04.2021 21:40,,,,,751.1,34.5,0.4,164,19.2,0
13.04.2021 22:00,,,,,751,34.3,0.7,0,19.1,0
13.04.2021 22:20,,,,,750.9,34.2,0.6,0,18.9,0
13.04.2021 22:40,,,,,750.8,34.9,0.3,0,18.5,0
13.04.2021 23:00,,,,,750.6,35.5,0.3,0,18.1,0
13.04.2021 23:20,,,,,750.5,36,0.2,0,17.8,0
13.04.2021 23:40,,,,,750.5,36.1,0.3,242,17.6,0
13.01.2021 00:00,0.5,0.0473,0.05,0.02,749.8,86,0.2,56,-10.3,0
13.01.2021 00:20,0.5,0.0473,0.046,0.02,749.8,85.6,0.2,0,-10.5,0
13.01.2021 00:40,0.5,0.0467,0.047,0.018,749.8,85.8,0.2,0,-10.4,0
13.01.2021 01:00,0.5,0.0471,0.046,0.015,749.8,85.9,0.2,60,-10.4,0
13.01.2021 01:20,0.4,0.0471,0.045,0.017,749.7,86,0.4,38,-10.4,0
13.01.2021 01:40,0.4,0.047,0.04,0.016,749.7,86,0.3,4,-10.5,0
13.01.2021 02:00,0.4,0.0472,0.036,0.017,749.8,85.7,0.2,89,-10.6,0
13.01.2021 02:20,0.4,0.0468,0.031,0.018,749.8,85.7,0.4,0,-10.8,0
13.01.2021 02:40,0.4,0.0467,0.029,0.018,749.9,86,0.4,45,-10.8,0
13.01.2021 03:00,0.4,0.0465,0.027,0.013,749.9,85.7,0.5,0,-10.8,0
13.01.2021 03:20,0.4,0.0466,0.025,0.013,749.9,85.7,0.1,41,-10.7,0
13.01.2021 03:40,0.3,0.0469,0.022,0.015,749.8,85.5,0.4,139,-10.8,0
13.01.2021 04:00,0.3,0.0467,0.019,0.015,749.8,86.7,0.3,147,-10.9,0
13.01.2021 04:20,0.3,0.047,0.019,0.018,749.9,87,0.4,70,-11,0
13.01.2021 04:40,0.3,0.0469,0.019,0.018,749.8,87,0.4,0,-11.1,0
13.01.2021 05:00,0.3,0.0471,0.02,0.012,749.7,86.8,0.3,0,-11,0
13.01.2021 05:20,0.3,0.047,0.018,0.013,749.6,85.9,0.5,68,-11.1,0
13.01.2021 05:40,0.3,0.0467,0.016,0.015,749.5,85.9,0.3,0,-11.2,0
13.01.2021 06:00,0.3,0.046,0.015,0.015,749.4,85.4,0.5,69,-11.4,0
13.01.2021 06:20,0.3,0.0459,0.016,0.016,749.4,85.4,0.4,79,-11.4,0
13.01.2021 06:40,0.4,0.0461,0.019,0.018,749.4,85.4,0.5,0,-11.5,0
13.01.2021 07:00,0.4,0.0454,0.016,0.015,749.6,85,0.5,0,-11.5,0
13.01.2021 07:20,1.1,,,0.015,749.6,85,0.6,0,-11.5,0
13.01.2021 07:40,0.6,,,0.017,749.5,85,0.3,0,-11.4,0
13.01.2021 08:00,0.4,,,0.017,749.5,85,0.5,127,-11.3,0
13.01.2021 08:20,0.4,,,0.017,749.6,84.7,0.9,51,-11.4,0
13.01.2021 08:40,0.5,0.0472,0.025,0.02,749.6,84.4,0.7,0,-11.6,0
13.01.2021 09:00,0.4,0.0472,0.029,0.019,749.8,85,0.4,83,-11.5,0
13.01.2021 09:20,0.5,0.0478,0.038,0.016,749.9,84.9,0.3,0,-11.5,0
13.01.2021 09:40,0.4,0.047,0.033,0.017,750.1,84.9,0.3,53,-11.4,0
13.01.2021 10:00,0.5,0.0479,0.077,0.019,750.3,84.4,0.3,0,-11.3,0
13.01.2021 10:20,0.4,0.0481,0.043,0.018,750.2,84.2,0.5,0,-11.2,0
13.01.2021 10:40,0.6,0.0468,0.042,0.019,750.2,84,0.3,0,-11.1,0
13.01.2021 11:00,0.4,0.0455,0.044,0.018,750.2,83.4,0.6,56,-10.9,0
13.01.2021 11:20,0.6,0.0449,0.044,0.016,750.3,83,0.5,0,-10.9,0
13.01.2021 11:40,0.4,0.045,0.044,0.017,750.2,82.9,0.5,0,-10.8,0
13.01.2021 12:00,0.4,0.0456,0.044,0.018,750.2,82.8,0.4,0,-10.5,0
13.01.2021 12:20,0.4,0.0452,0.041,0.018,750.1,83,0.2,0,-10.5,0
13.01.2021 12:40,0.4,0.046,0.043,0.019,749.9,83,0.3,51,-10.5,0
13.01.2021 13:00,0.4,0.0457,0.045,0.018,749.8,83,0.8,78,-10.6,0
13.01.2021 13:20,0.4,0.0448,0.042,0.017,749.8,83,0.4,0,-10.6,0
13.01.2021 13:40,0.4,0.0427,0.037,0.014,749.7,82.7,0.3,59,-10.3,0
13.01.2021 14:00,0.4,0.0444,0.042,0.015,749.3,82.1,0.6,160,-10.2,0
13.01.2021 14:20,0.4,0.0452,0.04,0.018,749.1,82.8,0.4,48,-10.3,0
13.01.2021 14:40,0.4,0.0461,0.04,0.021,748.9,82.7,0.5,97,-10.3,0
13.01.2021 15:00,0.4,0.0458,0.036,0.019,748.7,82.8,0.9,63,-10.5,0
13.01.2021 15:20,0.4,0.0464,0.032,0.019,748.7,83,0.8,77,-10.7,0
13.01.2021 15:40,0.4,0.0461,0.025,0.017,748.9,83.3,0.7,4,-10.8,0
13.01.2021 16:00,0.4,0.046,0.02,0.013,748.9,84,1.3,108,-11.2,0
13.01.2021 16:20,0.4,0.0486,0.02,0.015,748.9,84.9,1,58,-11.4,0
13.01.2021 16:40,0.4,0.0512,0.023,0.016,748.8,85,0.9,39,-11.5,0
13.01.2021 17:00,0.4,0.0519,0.022,0.018,748.8,85,0.9,0,-11.5,0
13.01.2021 17:20,0.4,0.051,0.02,0.018,748.9,85,0.6,0,-11.5,0
13.01.2021 17:40,0.4,0.0505,0.021,0.015,748.8,85,0.3,35,-11.5,0
13.01.2021 18:00,0.4,0.0495,0.019,0.011,748.5,85,1,253,-11.7,0
13.01.2021 18:20,0.4,0.0487,0.016,0.012,748.3,85.3,1.2,56,-11.8,0
13.01.2021 18:40,0.4,0.0477,0.013,0.017,748.3,85.2,1,53,-11.8,0
13.01.2021 19:00,0.4,0.0474,0.011,0.016,748.1,85,1,54,-11.8,0
13.01.2021 19:20,0.5,0.0472,0.01,0.017,747.9,85,0.7,68,-11.8,0
13.01.2021 19:40,0.4,0.0446,0.008,0.012,747.7,85,1.4,98,-11.8,0
13.01.2021 20:00,0.4,0.0433,0.005,0.011,747.5,84.1,1.1,160,-11.7,0
13.01.2021 20:20,0.3,0.0421,0.004,0.012,747.4,83.9,1.3,33,-11.7,0
13.01.2021 20:40,0.3,0.04,0.004,0.012,747.3,83.4,1.4,89,-11.8,0
13.01.2021 21:00,0.3,0.0374,0.004,0.013,747.2,83.1,1.1,312,-11.8,0
13.01.2021 21:20,0.3,0.0373,0.005,0.011,747.1,82.9,1.2,85,-11.7,0
13.01.2021 21:40,0.3,0.0321,0.002,0.006,746.7,82,1.1,35,-11.8,0
13.01.2021 22:00,0.2,0.031,0.001,0.004,746.2,81.4,1.3,69,-11.8,0
13.01.2021 22:20,0.2,0.0308,0.002,0.005,745.8,80.7,1.4,4,-11.9,0
13.01.2021 22:40,0.2,0.0277,0.003,0.007,745.7,80,1.5,186,-11.8,0
13.01.2021 23:00,0.2,0.0254,0.001,0.009,745.4,79.8,1.3,0,-11.8,0
13.01.2021 23:20,0.2,0.0289,0.002,0.006,745.1,80,1.4,57,-11.6,0
13.01.2021 23:40,0.2,0.0306,0.001,0.003,745,81.5,1.4,64,-11.6,0
14.01.2021 00:00,0.2,0.0397,0.003,0.005,744.8,83.9,1,68,-11.7,0
14.01.2021 00:20,0.2,0.0418,0.005,0.005,744.3,85,1.2,50,-12,0
14.01.2021 00:40,0.2,0.0332,0.003,0.004,743.9,85.6,0.9,62,-12.2,0
14.01.2021 01:00,0.2,0.0372,0.008,0.007,743.5,86.3,1.2,63,-12.1,0
14.01.2021 01:20,0.2,0.053,0.017,0.006,743.2,86.1,1.1,249,-12.3,0.2
14.01.2021 01:40,0.2,0.0481,0.016,0.003,743,86.8,1.5,23,-12.1,0.2
14.01.2021 02:00,0.2,0.0395,0.006,0.006,742.9,86.8,1,48,-11.8,0.2
14.01.2021 02:20,0.2,0.0408,0.007,0.006,742.6,86.3,0.7,10,-12.1,0.6
14.01.2021 02:40,0.2,0.0381,0.006,0.007,742.3,87,1,47,-12.2,0.4
14.01.2021 03:00,0.2,0.0349,0.005,0.007,742,86.4,1.2,16,-12.2,0.4
14.01.2021 03:20,0.2,0.0349,0.005,0.006,741.8,86.7,1,0,-12.1,0.4
14.01.2021 03:40,0.2,0.0282,0.003,0.005,741.6,86.5,1.3,68,-12,0.8
14.01.2021 04:00,0.2,0.029,0.004,0.003,741.2,85.9,1,52,-12,0.4
14.01.2021 04:20,0.2,0.0301,0.004,0.006,741,85.9,1.1,83,-12.1,0.2
14.01.2021 04:40,0.2,0.0262,0.002,0.007,740.9,86,0.8,58,-12.2,0.4
14.01.2021 05:00,0.2,0.0337,0.003,0.008,740.8,86.7,0.5,43,-12.4,0.4
14.01.2021 05:20,0.2,0.0382,0.006,0.008,740.7,86.1,0.6,21,-12.6,0.6
14.01.2021 05:40,0.2,0.0385,0.006,0.004,740.5,86.2,0.6,82,-12.8,0.4
14.01.2021 06:00,0.2,0.0437,0.01,0.006,740.3,86.1,0.5,0,-13.1,0.6
14.01.2021 06:20,0.3,0.0476,0.011,0.007,740.2,86,0.5,0,-13.2,0.4
14.01.2021 06:40,0.5,0.047,0.013,0.007,740.1,85.9,0.7,14,-13.4,0.4
14.01.2021 07:00,0.3,0.0516,0.02,0.01,740.1,85.2,0.6,0,-13.5,0.4
14.01.2021 07:20,0.3,0.0474,0.009,0.005,740,84.1,0.4,0,-13.6,0
14.01.2021 07:40,0.7,0.0495,0.014,0.004,739.8,84.5,0.4,85,-13.6,0.2
14.01.2021 08:00,0.3,0.0482,0.012,0.007,739.7,84.3,0.5,111,-13.8,0
14.01.2021 08:20,0.3,0.0511,0.013,0.007,739.5,84.4,0.5,110,-13.9,0.2
14.01.2021 08:40,0.3,0.0514,0.013,0.009,739.4,84,0.5,0,-14,0
14.01.2021 09:00,0.3,0.0506,0.015,0.01,739.4,84.3,0.5,73,-14,0
14.01.2021 09:20,0.3,0.0497,0.023,0.007,739.3,84.4,0.6,0,-14.1,0.2
14.01.2021 09:40,0.5,0.0538,0.024,0.007,739.3,84.4,0.5,279,-14,0
14.01.2021 10:00,0.3,0.0603,0.036,0.007,739.3,83.7,0.4,195,-13.9,0
14.01.2021 10:20,0.3,0.0533,0.035,0.009,739.3,83.1,0.8,354,-13.9,0
14.01.2021 10:40,0.3,0.0445,0.017,0.014,739.1,82.7,0.5,0,-13.7,0
14.01.2021 11:00,0.3,0.0451,0.019,0.015,739.3,82.7,0.4,127,-13.7,0
14.01.2021 11:20,0.3,0.0448,0.021,0.01,739.1,82.5,0.8,54,-13.8,0
14.01.2021 11:40,0.3,0.0429,0.021,0.007,739.1,82.5,0.6,34,-13.9,0
14.01.2021 12:00,0.3,0.0417,0.019,0.01,739.1,82.2,0.5,77,-13.8,0
14.01.2021 12:20,0.3,0.0403,0.021,0.01,739.1,81.8,0.6,60,-13.7,0
14.01.2021 12:40,0.3,0.0382,0.017,0.013,739,82,0.3,87,-13.7,0
14.01.2021 13:00,0.5,0.0408,0.021,0.014,738.9,81.7,0.5,56,-13.6,0
14.01.2021 13:20,0.3,0.0441,0.025,0.011,738.9,81.4,0.7,319,-13.6,0
14.01.2021 13:40,0.4,0.0413,0.019,0.008,738.9,81.5,0.6,64,-13.6,0
14.01.2021 14:00,0.3,0.044,0.023,0.011,738.8,82,0.5,75,-13.5,0
14.01.2021 14:20,0.3,0.0405,0.018,0.012,738.8,82.3,0.7,0,-13.5,0
14.01.2021 14:40,0.3,0.0378,0.014,0.012,738.8,82.3,0.5,14,-13.5,0
14.01.2021 15:00,0.3,0.0351,0.01,0.015,738.8,82.1,0.8,52,-13.8,0
14.01.2021 15:20,0.4,0.0404,0.015,0.015,738.9,82.7,0.5,60,-13.8,0.2
14.01.2021 15:40,0.3,0.0444,0.014,0.011,739,82.9,0.8,66,-13.7,0
14.01.2021 16:00,0.3,0.0357,0.006,0.009,739.1,82.1,1,52,-13.9,0
14.01.2021 16:20,0.3,0.0407,0.007,0.011,739.1,82.6,0.8,45,-14,0
14.01.2021 16:40,0.4,0.0442,0.007,0.011,739.1,82.6,0.7,62,-14.1,0
14.01.2021 17:00,0.3,0.0424,0.006,0.014,739.2,81.8,0.8,83,-14.1,0
14.01.2021 17:20,0.3,0.0491,0.009,0.016,739.4,82.1,0.6,68,-14,0
14.01.2021 17:40,0.3,0.0442,0.007,0.011,739.4,81.8,0.9,66,-14.1,0
14.01.2021 18:00,0.3,0.0436,0.005,0.01,739.4,81.9,0.8,314,-14.1,0
14.01.2021 18:20,0.3,0.0416,0.005,0.013,739.4,82,0.8,63,-14.2,0
14.01.2021 18:40,0.3,0.0472,0.009,0.013,739.4,82.1,0.8,354,-14.2,0
14.01.2021 19:00,0.3,0.0476,0.008,0.015,739.4,82.2,0.8,108,-14.2,0
14.01.2021 19:20,0.3,0.0425,0.014,0.014,739.5,82.3,0.6,73,-14.2,0
14.01.2021 19:40,0.3,0.0427,0.004,0.011,739.4,82.6,0.6,66,-14.2,0
14.01.2021 20:00,0.3,0.0464,0.006,0.012,739.6,82.8,0.5,11,-14.1,0
14.01.2021 20:20,0.3,0.0467,0.006,0.014,739.6,82.9,0.5,266,-14,0
14.01.2021 20:40,0.3,0.0422,0.004,0.012,739.4,82.6,0.5,275,-14.2,0
14.01.2021 21:00,0.3,0.0406,0.003,0.014,739.4,82.5,0.4,326,-14.3,0
14.01.2021 21:20,0.3,0.045,0.005,0.013,739.4,82.3,0.5,328,-14.2,0
14.01.2021 21:40,0.3,0.0469,0.005,0.012,739.3,82.4,0.6,145,-14.3,0
14.01.2021 22:00,0.3,0.0417,0.003,0.012,739.5,82.4,0.6,49,-14.5,0
14.01.2021 22:20,0.3,0.0355,0.002,0.011,739.6,82.1,1,78,-14.7,0
14.01.2021 22:40,0.3,0.0371,0.003,0.014,739.7,82,0.5,248,-14.8,0
14.01.2021 23:00,0.3,0.0391,0.003,0.016,740,82,0.4,0,-14.7,0
14.01.2021 23:20,0.3,0.0445,0.004,0.014,740.1,82,0.4,312,-14.7,0
14.01.2021 23:40,0.3,0.0494,0.007,0.01,740.1,82.6,0.2,354,-14.7,0
15.01.2021 00:00,,,,,740.1,82.5,0.3,65,-14.7,0
15.01.2021 00:20,,,,,739.9,82.7,0.4,292,-14.8,0
15.01.2021 00:40,,,,,740,82.7,0.4,0,-15,0
15.01.2021 01:00,,,,,740.1,82.5,0.5,300,-15.3,0
15.01.2021 01:20,,,,,740.4,82.6,0.3,0,-15.3,0
15.01.2021 01:40,,,,,740.3,82.8,0.1,268,-15.2,0
15.01.2021 02:00,,,,,740.2,82.8,0.2,58,-15.2,0
15.01.2021 02:20,,,,,740.2,82.9,0.2,53,-15.2,0
15.01.2021 02:40,,,,,740.4,82,0.3,68,-15.3,0
15.01.2021 03:00,,,,,740.6,82.2,0.6,72,-15.4,0
15.01.2021 03:20,,,,,740.7,82.8,0.4,0,-15.6,0
15.01.2021 03:40,,,,,740.7,82.7,0.2,0,-15.4,0
15.01.2021 04:00,,,,,740.5,82.4,0.2,34,-15.5,0
15.01.2021 04:20,,,,,740.6,82.1,0.5,0,-15.7,0
15.01.2021 04:40,,,,,740.6,82.6,0.2,0,-15.9,0
15.01.2021 05:00,,,,,740.7,82.2,0.2,0,-15.9,0
15.01.2021 05:20,,,,,741,82.4,0.2,0,-16,0
15.01.2021 05:40,,,,,740.9,82.7,0.1,0,-16.2,0
15.01.2021 06:00,,,,,740.8,82.8,0.2,183,-16.4,0
15.01.2021 06:20,,,,,740.9,83,0.2,0,-16.6,0
15.01.2021 06:40,,,,,741.1,83,0.2,294,-16.7,0
15.01.2021 07:00,,,,,741.4,83,0.2,292,-16.8,0
15.01.2021 07:20,,,,,741.5,83,0.1,224,-16.9,0
15.01.2021 07:40,,,,,741.5,83.5,0.4,0,-16.8,0
15.01.2021 08:00,,,,,741.4,83,0.5,61,-16.9,0
15.01.2021 08:20,,,,,741.4,83.8,0.4,22,-16.9,0
15.01.2021 08:40,,,,,741.6,84,0.3,0,-17,0
15.01.2021 09:00,,,,,741.7,84,0.2,0,-17,0
15.01.2021 09:20,,,,,741.8,84,0.2,264,-17,0
15.01.2021 09:40,,,,,742,84,0.2,0,-17,0
15.01.2021 10:00,,,,,742.3,84,0.2,62,-16.9,0
15.01.2021 10:20,,,,,742.2,84,0.3,332,-16.7,0
15.01.2021 10:40,,,,,742.2,83.1,0.6,55,-16.5,0
15.01.2021 11:00,,,,,742.3,82.6,0.1,0,-16.2,0
15.01.2021 11:20,,,,,742.4,82,0.2,244,-16,0
15.01.2021 11:40,,,,,742.5,81.5,0.3,0,-15.6,0
15.01.2021 12:00,,,,,742.6,81.2,0.2,0,-15.4,0
15.01.2021 12:20,,,,,742.6,81,0.2,54,-15,0
15.01.2021 12:40,,,,,742.5,80.4,0.4,312,-14.8,0
15.01.2021 13:00,,,,,742.3,79.5,0.3,274,-14.5,0
15.01.2021 13:20,,,,,742.3,79.8,0.2,289,-14.5,0
15.01.2021 13:40,,,,,742.4,79.8,0.3,10,-14,0
15.01.2021 14:00,,,,,742.4,79,0.3,78,-13.7,0
15.01.2021 14:20,,,,,742.5,78.7,0.4,0,-13.7,0
15.01.2021 14:40,,,,,742.5,79.5,0.1,0,-13.7,0
15.01.2021 15:00,,,,,742.5,78.9,0.6,37,-13.5,0
15.01.2021 15:20,,,,,742.6,79.8,0.4,73,-13.7,0
15.01.2021 15:40,,,,,742.5,80.2,1,0,-13.9,0
15.01.2021 16:00,,,,,742.6,81,0.3,62,-13.7,0
15.01.2021 16:20,,,,,742.5,80.9,0.4,0,-13.7,0
15.01.2021 16:40,,,,,742.6,81.1,0.5,0,-13.8,0
15.01.2021 17:00,,,,,742.6,81.9,0.6,58,-13.9,0
15.01.2021 17:20,,,,,742.5,82,0.5,0,-13.9,0
15.01.2021 17:40,,,,,742.5,82,0.6,23,-13.8,0
15.01.2021 18:00,,,,,742.4,82,0.5,16,-13.8,0
15.01.2021 18:20,,,,,742.4,82.2,0.7,231,-13.9,0
15.01.2021 18:40,,,,,742.4,82.9,0.9,48,-14.1,0
15.01.2021 19:00,,,,,742.3,83,0.6,25,-14.1,0
15.01.2021 19:20,,,,,742.4,83,0.5,53,-14.1,0
15.01.2021 19:40,,,,,742.3,82.9,0.5,80,-14.1,0
15.01.2021 20:00,,,,,742.1,82.8,0.6,301,-14.2,0
15.01.2021 20:20,,,,,742.2,82.8,1,71,-14.3,0
15.01.2021 20:40,,,,,742.3,83,0.8,343,-14.5,0
15.01.2021 21:00,,,,,742.2,83.2,0.6,57,-14.7,0
15.01.2021 21:20,,,,,742.1,83,0.6,16,-14.8,0
15.01.2021 21:40,,,,,742.2,83.6,0.5,0,-14.9,0
15.01.2021 22:00,,,,,742.3,84,0.5,0,-15,0
15.01.2021 22:20,,,,,742.3,84,0.2,0,-14.9,0
15.01.2021 22:40,,,,,742.2,83.1,0.4,53,-14.8,0
15.01.2021 23:00,,,,,742,83.3,0.6,60,-15.1,0
15.01.2021 23:20,,,,,741.9,83.2,0.5,128,-15.1,0
15.01.2021 23:40,,,,,741.8,83,0.6,287,-15.1,0
16.01.2021 00:00,,,,,741.8,83,0.5,0,-15.5,0
16.01.2021 00:00,0.4,0.0454,0.023,0.017,741.8,83,0.5,0,-15.5,
16.01.2021 00:20,0.3,0.0452,0.022,0.013,741.8,83.1,0.5,79,-15.6,
16.01.2021 00:40,0.3,0.0446,0.017,0.012,741.8,83,0.4,0,-15.7,
16.01.2021 01:00,0.3,0.0454,0.018,0.012,741.7,83,0.5,50,-15.7,
16.01.2021 01:20,0.3,0.0436,0.013,0.013,741.7,83,0.7,83,-15.7,
16.01.2021 01:40,0.3,0.0395,0.006,0.015,741.6,82.2,0.7,0,-15.7,
16.01.2021 02:00,0.3,0.0409,0.007,0.013,741.5,82.6,0.5,12,-15.5,
16.01.2021 02:20,0.3,0.0406,0.006,0.01,741.5,82,0.6,72,-15.4,
16.01.2021 02:40,0.3,0.0401,0.005,0.011,741.3,82,0.5,0,-15.4,
