Дата и время,CO,NO2,NO,PM2.5,Давление,Влажность,| V |,_V_,-T-,Осадки
12.04.2021 10:00,0.3,0.0443,0.009,0.015,753.1,31.9,3.6,45,11.3,0
12.04.2021 10:20,0.2,0.0325,0.006,0.012,753,30.7,3.7,37,11.7,0
12.04.2021 10:40,0.2,0.0299,0.008,0.011,752.9,28.9,3.1,66,12.3,0
12.04.2021 11:20,0.2,0.0267,0.006,0.009,752.7,24.6,3.2,77,13.3,0
12.04.2021 11:40,0.1,0.0246,0.006,0.009,752.6,23.9,3.4,47,13.5,0
12.04.2021 11:00,0.2,0.0272,0.005,0.009,752.8,25.9,3.9,63,12.8,0
12.04.2021 12:00,0.1,0.022,0.005,0.01,752.5,22.5,3.9,66,13.7,0
12.04.2021 12:20,0.1,0.0242,0.007,0.009,752.4,22,3.8,122,13.9,0
12.04.2021 12:40,0.1,0.0213,0.005,0.008,752.2,21.7,3,69,14.2,0
12.04.2021 13:00,0.1,0.0214,0.004,0.009,752.1,21.6,3.5,52,14,0
12.04.2021 13:40,0.1,0.0324,0.005,0.009,751.7,22.6,3.6,48,14.2,0
12.04.2021 14:20,0.2,0.0369,0.006,0.014,751.4,28,3.9,112,14.4,0
12.04.2021 14:00,0.1,0.0344,0.004,0.011,751.6,24.6,2.9,97,14.4,0
12.04.2021 13:20,0.1,0.0303,0.005,0.009,751.8,22,4.1,45,14,0
12.04.2021 14:40,0.2,0.035,0.008,0.016,751.4,29.4,3.1,74,14.4,0
12.04.2021 15:00,0.2,0.0337,0.004,0.014,751.1,31.7,3.9,70,14.3,0
12.04.2021 15:20,0.2,0.0358,0.007,0.013,750.9,31.9,2.7,109,14.6,0
12.04.2021 15:40,0.2,0.0367,0.005,0.014,750.7,33.5,4.3,88,14.3,0
12.04.2021 16:00,0.2,0.0417,0.007,0.014,750.6,33,2.9,83,14.4,0
12.04.2021 16:20,0.2,0.0335,0.005,0.016,750.5,35.3,3.5,60,14.1,0
12.04.2021 16:40,0.2,0.0276,0.007,0.015,750.4,35.8,3.4,72,13.9,0
12.04.2021 17:20,0.2,0.0316,0.008,0.013,750.3,35.7,3,84,13.6,0
12.04.2021 17:00,0.2,0.0267,0.003,0.014,750.4,35.1,4.3,36,13.8,0
12.04.2021 17:40,0.2,0.0261,0.002,0.015,750.1,36.2,2.8,58,13.6,0
12.04.2021 18:00,0.2,0.0343,0.006,0.015,750.1,36.8,2.5,69,13.6,0
12.04.2021 18:40,0.2,0.0411,0.008,0.019,749.9,38.5,2,31,13.5,0
12.04.2021 18:20,0.2,0.0403,0.005,0.014,749.9,37.5,2.3,106,13.6,0
12.04.2021 19:00,0.2,0.0409,0.008,0.017,749.9,39,1.9,31,13.4,0
12.04.2021 19:20,0.3,0.0448,0.013,0.015,749.9,40.1,1.5,75,13.2,0
12.04.2021 19:40,0.2,0.0388,0.005,0.015,749.8,41,1.7,54,12.8,0
12.04.2021 20:00,0.2,0.0413,0.003,0.016,749.8,41.9,1.6,102,12.6,0
12.04.2021 20:20,0.2,0.0385,0.004,0.015,749.8,42,1.8,56,12.4,0
12.04.2021 20:40,0.2,0.0429,0.005,0.014,749.8,42.3,1.7,75,12.2,0
12.04.2021 21:00,0.2,0.0326,0.004,0.014,749.8,42.7,2.1,66,12,0
12.04.2021 21:20,0.2,0.0327,0.005,0.014,749.7,43.2,1.7,101,11.8,0
12.04.2021 21:40,0.1,0.0339,0.003,0.015,749.7,44.2,1.8,103,11.6,0
12.04.2021 22:20,0.2,0.0413,0.008,0.013,749.4,46,1.6,103,11.1,0
12.04.2021 22:00,0.2,0.0413,0.008,0.014,749.5,45.4,1.5,60,11.3,0
12.04.2021 22:40,0.2,0.0369,0.009,0.013,749.3,47,1.5,97,10.8,0
12.04.2021 23:00,0.1,0.0366,0.007,0.014,749.1,47.9,1.5,44,10.5,0
12.04.2021 23:40,0.2,0.0303,0.002,0.014,748.9,50.6,1.6,95,10,0
12.04.2021 23:20,0.1,0.034,0.004,0.015,749.1,48.9,1.8,86,10.3,0
13.04.2021 00:00,,,,,748.8,52.4,1.6,52,9.8,0
13.04.2021 00:20,,,,,748.7,53.7,1.4,60,9.6,0
13.04.2021 00:40,,,,,748.6,55.3,1.6,68,9.4,0
13.04.2021 01:00,,,,,748.6,57.1,1.2,77,9.2,0
13.04.2021 01:20,,,,,748.5,59.2,1,78,9,0
13.04.2021 01:40,,,,,748.4,61.7,1.3,79,8.8,0
13.04.2021 02:20,,,,,748.2,65.4,1.2,93,8.6,0
13.04.2021 02:00,,,,,748.3,63.6,1,79,8.7,0
13.04.2021 02:40,,,,,748.1,67.2,1.4,70,8.6,0
13.04.2021 03:00,,,,,748.1,68.5,1.2,73,8.5,0
13.04.2021 03:20,,,,,748,70,1.3,55,8.4,0
13.04.2021 04:00,,,,,747.9,72,1.5,62,8.3,0
13.04.2021 03:40,,,,,748,71.2,1.3,54,8.3,0
13.04.2021 04:20,,,,,747.8,72.9,1.3,59,8.3,0
13.04.2021 04:40,,,,,747.8,72.3,1.5,83,8.7,0
13.04.2021 05:00,,,,,747.7,72,1.6,56,8.8,0
13.04.2021 05:20,,,,,747.7,72.4,1.8,43,8.7,0
13.04.2021 05:40,,,,,747.6,72.3,1.9,66,8.9,0
13.04.2021 06:00,,,,,747.6,72.9,1.4,92,8.7,0
13.04.2021 06:20,,,,,747.7,72,1.9,39,9,0
13.04.2021 06:40,,,,,747.7,70.7,2.2,54,9.4,0
13.04.2021 07:00,,,,,747.7,69.2,2.3,89,9.7,0
13.04.2021 07:20,,,,,747.6,66.4,2.3,97,10.4,0
13.04.2021 08:00,,,,,747.6,61.3,2.4,73,11.4,0
13.04.2021 07:40,,,,,747.6,63.4,2.5,89,11,0
13.04.2021 08:20,,,,,747.6,59.6,2.1,64,11.8,0
13.04.2021 08:40,,,,,747.4,57.2,2.7,52,12.4,0
13.04.2021 09:00,,,,,747.4,53.8,2.6,79,13.2,0
13.04.2021 09:20,,,,,747.4,51.7,2.1,88,13.8,0
13.04.2021 09:40,,,,,747.4,49.4,1.7,81,14.5,0
13.04.2021 10:00,,,,,747.4,46.1,2,75,15.4,0
13.04.2021 10:20,,,,,747.4,43.7,1.9,58,15.8,0
13.04.2021 10:40,,,,,747.4,42.2,1.8,55,16.5,0
13.04.2021 11:00,,,,,747.3,41.5,2,118,16.9,0
13.04.2021 11:20,,,,,747.2,40,2,53,17.4,0
13.04.2021 11:40,,,,,747.1,38.1,2.1,50,18,0
13.04.2021 12:00,,,,,747.1,36,1.7,73,18.8,0
13.04.2021 12:20,,,,,747,33.7,2.1,38,19.5,0
13.04.2021 16:40,,,,,745.7,20.3,1.2,91,21.3,0
13.04.2021 16:00,,,,,745.9,22.3,1.8,83,21.2,0
13.04.2021 12:40,,,,,746.9,30.3,2,209,20.3,0
13.04.2021 16:20,,,,,745.8,20.1,1.9,177,21.2,0
13.04.2021 13:00,,,,,746.9,27.5,1.7,41,20.9,0
13.04.2021 17:20,,,,,745.5,21.5,1.1,0,21.4,0
13.04.2021 17:00,,,,,745.5,20.7,1.1,79,21.4,0
13.04.2021 13:20,,,,,746.8,25.1,1.8,77,21.1,0
13.04.2021 13:40,,,,,746.7,24,1.6,60,21.4,0
13.04.2021 14:00,,,,,746.7,23.2,2.2,172,21.5,0
13.04.2021 17:40,,,,,745.4,22.8,1.4,43,21.3,0
13.04.2021 18:00,,,,,745.4,24.6,1.8,75,21,0
13.04.2021 18:40,,,,,745.3,26.5,1.9,36,20.5,0
13.04.2021 18:20,,,,,745.3,25.4,2,63,20.8,0
13.04.2021 14:20,,,,,746.6,22.5,1.8,77,21.6,0
13.04.2021 19:00,,,,,745.3,27.1,1.5,70,20.3,0
13.04.2021 15:40,,,,,746,22.9,1.6,50,21.3,0
13.04.2021 14:40,,,,,746.5,22,2,97,21.4,0
13.04.2021 15:00,,,,,746.4,23.2,2,56,21.4,0
13.04.2021 15:20,,,,,746.2,23.3,2.1,37,21.4,0
13.04.2021 19:20,,,,,745.2,28.1,1,92,19.9,0
13.04.2021 19:40,,,,,745.3,28.7,0.8,48,19.5,0
13.04.2021 20:00,,,,,745.4,29.2,0.6,50,19.1,0
13.04.2021 20:20,,,,,745.4,29.8,0.2,66,18.7,0
13.04.2021 20:40,,,,,745.4,30.7,0.5,85,18.2,0
13.04.2021 21:00,,,,,745.4,31,0.8,86,18,0
13.04.2021 21:20,,,,,745.3,30.8,1.2,65,17.8,0
13.04.2021 21:40,,,,,745.1,30,1.5,96,17.9,0
13.04.2021 22:00,,,,,745,30,1.9,77,17.8,0
13.04.2021 22:20,,,,,744.9,30.6,1.6,70,17.6,0
13.04.2021 22:40,,,,,744.8,31,1.7,68,17.4,0
13.04.2021 23:00,,,,,744.8,31.9,1.8,56,17.1,0
13.04.2021 23:20,,,,,744.7,32,1.6,56,16.8,0
13.04.2021 23:40,,,,,744.6,32,1.9,112,16.5,0
11.07.2021 00:00,0.4,0.0423,0.005,0.025,743.3,57.1,0,0,26.2,0
11.07.2021 01:20,0.4,0.0483,0.006,0.024,743.4,62.6,0,0,25.6,0
11.07.2021 00:20,0.4,0.0457,0.006,0.025,743.3,58.8,0,0,26,0
11.07.2021 00:40,0.4,0.0447,0.003,0.022,743.4,60.1,0,0,25.8,0
11.07.2021 01:00,0.4,0.0443,0.002,0.023,743.4,61.7,0,0,25.7,0
11.07.2021 01:40,0.4,0.0463,0.004,0.022,743.4,63.8,0,0,25.4,0
11.07.2021 02:00,0.5,0.0516,0.008,0.024,743.4,64.8,0,0,25.3,0
11.07.2021 03:20,0.3,0.0316,0.003,0.015,743.4,66,0,0,24.6,0
11.07.2021 02:20,0.4,0.047,0.004,0.024,743.4,65.7,0,0,25.1,0
11.07.2021 03:40,0.3,0.0296,0.002,0.016,743.4,66,0,0,24.5,0
11.07.2021 02:40,0.4,0.0464,0.005,0.022,743.4,66.1,0,0,25,0
11.07.2021 03:00,0.4,0.0346,0.004,0.015,743.4,65.1,0,0,24.8,0
11.07.2021 05:40,0.3,0.0415,0.006,0.017,743.6,66.4,0,0,23.6,0
11.07.2021 04:00,0.3,0.0346,0.003,0.017,743.4,66,0,0,24.3,0
11.07.2021 05:00,0.3,0.041,0.006,0.017,743.6,66.1,0.1,0,23.9,0
11.07.2021 04:20,0.3,0.0374,0.002,0.015,743.4,66,0,0,24.1,0
11.07.2021 04:40,0.3,0.0366,0.003,0.017,743.5,66.2,0.1,0,24,0
11.07.2021 05:20,0.3,0.0512,0.015,0.02,743.6,67,0,0,23.8,0
11.07.2021 06:00,0.3,0.0443,0.005,0.015,743.6,65.6,0,0,23.6,0
11.07.2021 06:40,0.3,0.0371,0.007,0.011,743.6,57.6,0.2,0,25.2,0
11.07.2021 06:20,0.3,0.0362,0.005,0.009,743.6,62.6,0.2,0,23.9,0
11.07.2021 07:00,0.3,0.039,0.008,0.007,743.5,52.7,0,0,26.1,0
11.07.2021 07:20,0.3,0.0418,0.011,0.01,743.6,50.7,0.1,54,26.4,0
11.07.2021 07:40,0.3,0.0465,0.013,0.009,743.6,50,0.2,0,26.5,0
11.07.2021 12:00,0.2,0.0209,0.006,0.011,743.6,38.3,0.1,0,29.5,0
11.07.2021 11:40,0.2,0.0144,0.004,0.01,743.7,38,0.2,0,29.4,0
11.07.2021 08:20,0.3,0.048,0.012,0.016,743.7,47,0,0,27.8,0
11.07.2021 09:20,0.3,0.0305,0.006,0.012,743.8,40,0,0,28.9,0
11.07.2021 10:20,0.2,0.0195,0.003,0.009,743.7,37.4,0.8,0,29,0
11.07.2021 11:00,0.2,0.0191,0.003,0.014,743.7,39,0.1,0,29,0
11.07.2021 08:40,0.3,0.0425,0.009,0.006,743.8,42.5,0.1,0,28.3,0
11.07.2021 10:40,0.2,0.0233,0.005,0.012,743.7,38.1,0.4,0,28.9,0
11.07.2021 11:20,0.2,0.0178,0.007,0.014,743.7,38.9,0.3,212,29.2,0
11.07.2021 10:00,0.2,0.0211,0.004,0.006,743.8,36.6,0.1,89,29.3,0
11.07.2021 16:40,0.2,0.0224,0.005,0.013,742.9,35.1,0.3,257,30.4,0
11.07.2021 08:00,0.3,0.0466,0.011,0.016,743.7,49.5,0,0,27.1,0
11.07.2021 09:40,0.2,0.0214,0.007,0.005,743.8,37.4,0.2,0,29.2,0
11.07.2021 15:20,0.2,0.0207,0.004,0.011,743.1,36.1,0.7,0,30.2,0
11.07.2021 15:40,0.2,0.023,0.004,0.007,743,35.1,0.3,256,30.3,0
11.07.2021 09:00,0.3,0.0468,0.012,0.003,743.8,40.9,0.2,0,28.4,0
11.07.2021 12:20,0.2,0.023,0.006,0.012,743.6,38.4,0.3,0,29.5,0
11.07.2021 14:40,0.2,0.0225,0.003,0.01,743.3,36.8,0.5,0,30,0
11.07.2021 16:00,0.2,0.03,0.007,0.01,743,35.2,0.6,0,30.4,0
11.07.2021 16:20,0.5,0.0249,0.007,0.01,742.9,34.7,0.3,0,30.3,0
11.07.2021 17:00,0.3,0.0186,0.003,0.007,742.9,34.4,0.4,273,30.4,0
11.07.2021 15:00,0.3,0.0347,0.007,0.01,743.2,36.7,0.3,0,29.9,0
11.07.2021 13:20,0.2,0.0235,0.003,0.016,743.5,39,0.2,0,29.7,0
11.07.2021 13:40,0.2,0.0259,0.004,0.014,743.4,38.6,0.2,266,29.9,0
11.07.2021 14:20,0.2,0.027,0.005,0.01,743.3,37.5,0.4,0,29.9,0
11.07.2021 12:40,0.2,0.0199,0.005,0.013,743.6,38.5,0.5,0,29.5,0
11.07.2021 13:00,0.2,0.022,0.003,0.015,743.5,38.6,0.4,0,29.6,0
11.07.2021 14:00,0.2,0.03,0.004,0.013,743.4,38.3,0,0,29.9,0
11.07.2021 18:00,0.3,0.0284,0.005,0.009,742.9,34.4,0,0,30.4,0
11.07.2021 18:20,0.2,0.0297,0.008,0.01,742.9,34.5,0.2,0,30.4,0
11.07.2021 19:00,0.2,0.025,0.004,0.008,743.1,35.1,0.1,0,29.8,0
11.07.2021 17:20,0.2,0.0227,0.007,0.011,742.9,34.8,0.3,0,30.4,0
11.07.2021 17:40,0.3,0.0285,0.008,0.013,742.9,34.8,0.2,0,30.4,0
11.07.2021 18:40,0.3,0.0332,0.009,0.012,743,35.4,0.1,272,30.1,0
11.07.2021 19:20,0.2,0.0285,0.005,0.007,743.1,35,0.1,0,29.6,0
11.07.2021 20:20,0.3,0.0375,0.02,0.001,743.3,34,0,0,28.7,0
11.07.2021 19:40,0.3,0.0317,0.008,0.007,743.2,35.4,0.2,265,29.3,0
11.07.2021 21:20,0.3,0.0305,0.008,0.004,743.6,34,0,0,27.9,0
11.07.2021 20:00,0.2,0.0274,0.008,0.004,743.3,34.9,0.1,0,29,0
11.07.2021 21:00,0.2,0.0238,0.005,0.004,743.5,33.8,0.2,0,28.2,0
11.07.2021 21:40,0.3,0.0345,0.01,0.01,743.7,35,0.1,0,27.6,0
11.07.2021 22:40,0.3,0.0443,0.007,0.012,743.9,39.3,0,0,26.8,0
11.07.2021 20:40,0.2,0.0272,0.007,0.002,743.4,33.3,0.1,0,28.5,0
11.07.2021 22:00,0.3,0.0358,0.007,0.011,743.8,36.6,0,0,27.3,0
11.07.2021 22:20,0.3,0.0432,0.008,0.012,743.9,38.2,0,0,27,0
11.07.2021 23:00,0.3,0.0467,0.006,0.012,743.9,40.5,0,0,26.5,0
11.07.2021 23:20,0.3,0.0526,0.005,0.013,744,41.8,0.2,73,26.2,0
11.07.2021 23:40,0.3,0.0556,0.002,0.013,744,42.6,0.3,48,25.9,0
12.07.2021 00:20,0.4,0.0494,0.003,0.012,744.2,43.9,0.1,0,25.4,0
12.07.2021 00:00,0.4,0.0574,0.002,0.013,744.1,43,0.4,0,25.7,0
12.07.2021 00:40,0.3,0.0537,0.003,0.014,744.3,44.4,0.4,0,25.2,0
12.07.2021 01:00,0.4,0.0669,0.006,0.016,744.4,46.1,0.3,0,24.8,0
12.07.2021 01:20,0.4,0.0695,0.006,0.016,744.4,47.6,0.2,0,24.5,0
12.07.2021 01:40,0.4,0.0671,0.009,0.017,744.5,49.4,0,0,24.1,0
12.07.2021 03:20,0.2,0.0484,0.003,0.013,744.5,52.9,0,0,22.7,0
12.07.2021 02:00,0.4,0.065,0.018,0.018,744.5,51.6,0,0,23.5,0
12.07.2021 03:00,0.3,0.056,0.006,0.011,744.5,53,0,0,22.8,0
12.07.2021 02:20,0.4,0.0653,0.01,0.018,744.5,53.1,0,0,23.1,0
12.07.2021 02:40,0.3,0.0624,0.014,0.012,744.5,53.3,0,0,22.8,0
12.07.2021 03:40,0.2,0.0487,0.003,0.014,744.6,53.3,0,0,22.6,0
12.07.2021 04:00,0.3,0.0425,0.006,0.013,744.6,55.2,0,0,22.2,0
12.07.2021 04:20,0.3,0.0478,0.006,0.013,744.6,56.8,0,0,21.8,0
12.07.2021 04:40,0.3,0.0507,0.01,0.015,744.7,58.5,0,0,21.5,0
12.07.2021 05:00,0.3,0.0449,0.008,0.015,744.8,58.2,0,0,21.6,0
12.07.2021 05:20,0.2,0.0474,0.01,0.017,744.8,58.1,0,0,21.8,0
12.07.2021 05:40,0.3,0.0437,0.009,0.015,744.8,57.3,0,0,21.9,0
12.07.2021 06:00,0.3,0.0422,0.009,0.015,744.9,56.6,0,0,22.2,0
12.07.2021 06:20,0.3,0.0431,0.01,0.015,744.9,53.9,0,0,23.4,0
12.07.2021 07:00,0.3,0.0437,0.014,0.014,745,46.5,0,0,25.7,0
12.07.2021 07:20,0.2,0.0479,0.016,0.013,745,44.2,0,0,26.5,0
12.07.2021 07:40,0.3,0.0541,0.022,0.012,745,43.9,0.1,0,26.5,0
12.07.2021 06:40,0.3,0.0479,0.015,0.016,745,49.7,0,0,24.8,0
12.07.2021 08:00,0.3,0.0653,0.034,0.012,744.9,44.1,0.1,0,26.4,0
12.07.2021 08:20,0.3,0.0581,0.022,0.021,745,41.9,0.1,0,27.2,0
12.07.2021 08:40,0.4,0.0531,0.016,0.027,744.9,40.8,0.1,0,27.5,0
12.07.2021 09:00,0.4,0.052,0.019,0.018,745,40,0.2,0,27.6,0
12.07.2021 09:20,0.4,0.0488,0.013,0.013,745,39.4,0.4,0,27.7,0
12.07.2021 09:40,0.3,0.0436,0.011,0.009,745,38.4,0.2,277,27.9,0
12.07.2021 10:00,0.3,0.0343,0.01,0.008,745.1,37.8,0.2,0,28,0
12.07.2021 10:20,0.3,0.0249,0.007,0.006,745.1,36.5,0.8,46,27.8,0
12.07.2021 10:40,0.3,0.0269,0.007,0.003,745.1,37.1,0.3,0,27.4,0
12.07.2021 11:00,0.3,0.0294,0.006,0.011,745.1,38.4,0.5,0,27.4,0
12.07.2021 11:20,0.2,0.0253,0.004,0.009,745,37.3,0.6,0,27.6,0
12.07.2021 11:40,0.1,0.0318,0.005,0.009,745,36.6,0.6,0,28,0
12.07.2021 12:00,0.1,0.0315,0.007,0.006,744.9,34.4,0.7,0,28.2,0
12.07.2021 12:20,0,0.0228,0.004,0.008,744.8,34.1,0,0,28.5,0
12.07.2021 13:00,0.1,0.0256,0.009,0.011,744.8,33.5,0.2,81,28.8,0
12.07.2021 12:40,0.1,0.0326,0.011,0.013,744.8,34.5,0.1,0,28.7,0
12.07.2021 13:20,0.1,0.0267,0.01,0.012,744.7,33.6,0.5,0,29.1,0
12.07.2021 13:40,0,0.0196,0.004,0.011,744.6,33.1,0.5,0,29.1,0
12.07.2021 14:00,0.1,0.0221,0.004,0.008,744.6,32.6,0.2,0,29.2,0
12.07.2021 14:20,0.1,0.0228,0.004,0.008,744.5,31.8,0.3,0,29.5,0
12.07.2021 15:00,0.1,0.0301,0.007,0.012,744.4,31.2,0,0,29.8,0
12.07.2021 15:20,0,0.0238,0.003,0.012,744.3,31.5,0.3,0,29.8,0
12.07.2021 14:40,0.1,0.023,0.004,0.012,744.5,32,0.3,0,29.6,0
12.07.2021 15:40,0,0.0214,0.005,0.014,744.3,31.2,0.5,0,29.8,0
12.07.2021 16:00,0,0.0228,0.003,0.016,744.2,31.7,0.4,0,29.8,0
12.07.2021 16:20,0,0.0266,0.004,0.017,744.1,32.3,0.5,0,29.8,0
12.07.2021 23:00,0.4,0.0742,0.015,0.015,744.3,49.9,0,0,24.9,0
12.07.2021 16:40,0,0.0264,0.003,0.013,744,31,0,0,29.9,0
12.07.2021 23:20,0.5,0.0661,0.016,0.015,744.2,50.4,0,0,24.6,0
12.07.2021 23:40,0.5,0.0598,0.009,0.017,744.3,51.4,0,0,24.4,0
12.07.2021 17:00,0.1,0.0299,0.004,0.014,743.9,31.2,0,0,29.8,0
12.07.2021 17:20,0.1,0.0307,0.005,0.017,743.8,31.9,0,0,29.8,0
12.07.2021 18:00,0.2,0.0309,0.003,0.02,743.7,33.3,0,0,29.9,0
12.07.2021 17:40,0.1,0.0357,0.006,0.022,743.7,33.9,0,0,29.8,0
12.07.2021 18:20,0.1,0.031,0.002,0.014,743.6,33.1,0.1,68,29.7,0
12.07.2021 19:00,0.1,0.0343,0.005,0.018,743.6,35.4,0,0,29.4,0
12.07.2021 18:40,0.1,0.0331,0.006,0.017,743.6,34.3,0,0,29.6,0
12.07.2021 19:20,0.2,0.0606,0.01,0.018,743.5,36.7,0,0,29.2,0
12.07.2021 19:40,0.3,0.0615,0.008,0.019,743.5,37.8,0,0,28.9,0
12.07.2021 22:40,0.4,0.0773,0.017,0.019,744.2,48.6,0,0,25.2,0
12.07.2021 20:00,0.2,0.0536,0.01,0.016,743.6,38,0,0,28.6,0
12.07.2021 20:20,0.4,0.0789,0.017,0.016,743.7,38.8,0,0,28.2,0
12.07.2021 21:00,0.4,0.0875,0.016,0.019,744,41.9,0,0,27.3,0
12.07.2021 20:40,0.4,0.0758,0.01,0.018,743.9,40.1,0,0,27.7,0
12.07.2021 21:40,0.6,0.0965,0.022,0.02,744.1,45.6,0,0,26.3,0
12.07.2021 21:20,0.5,0.0915,0.017,0.021,744.1,43.7,0,0,26.8,0
12.07.2021 22:00,0.5,0.0915,0.019,0.021,744.2,47,0,0,25.8,0
12.07.2021 22:20,0.4,0.0791,0.015,0.017,744.2,47.6,0,0,25.4,0
13.07.2021 00:00,,,,,744.4,51.6,0,0,24.2,0
13.07.2021 01:00,,,,,744.3,53.3,0,0,23.7,0
13.07.2021 00:20,,,,,744.3,52,0,0,24.1,0
13.07.2021 00:40,,,,,744.3,52.6,0,0,23.9,0
13.07.2021 01:40,,,,,744.2,55.7,0,0,23.2,0
13.07.2021 02:00,,,,,744.2,55.1,0,0,23,0
13.07.2021 01:20,,,,,744.3,54.4,0,0,23.5,0
13.07.2021 02:20,,,,,744.3,55,0,0,23,0
13.07.2021 02:40,,,,,744.4,54.9,0,0,22.9,0
13.07.2021 03:20,,,,,744.4,55.8,0,0,22.5,0
13.07.2021 03:00,,,,,744.4,55.3,0,0,22.7,0
13.07.2021 04:00,,,,,744.5,50.6,0,0,22.8,0
13.07.2021 04:20,,,,,744.5,46.2,0,0,23.8,0
13.07.2021 03:40,,,,,744.4,54.5,0,0,22.5,0
13.07.2021 05:20,,,,,744.5,46.4,0,0,24.1,0
13.07.2021 05:40,,,,,744.4,46.4,0,0,24.2,0
13.07.2021 06:00,,,,,744.5,46.7,0,0,24.3,0
13.07.2021 04:40,,,,,744.5,45.4,0.1,0,24.2,0
13.07.2021 05:00,,,,,744.5,45.9,0.1,0,24.1,0
13.07.2021 06:20,,,,,744.4,44.9,0.1,0,25.3,0
13.07.2021 06:40,,,,,744.5,42.7,0.1,0,26.3,0
13.07.2021 07:00,,,,,744.5,41.7,0.1,0,27.1,0
13.07.2021 07:20,,,,,744.5,41,0.1,0,27.8,0
13.07.2021 07:40,,,,,744.6,40.7,0.2,0,28.3,0
13.07.2021 08:00,,,,,744.5,39.8,0.1,0,28.9,0
13.07.2021 08:20,,,,,744.5,39.5,0,265,29.2,0
13.07.2021 08:40,,,,,744.5,39.4,0.3,0,29.4,0
13.07.2021 09:00,,,,,744.5,38.3,0,0,29.6,0
13.07.2021 09:20,,,,,744.5,37,0,0,29.9,0
13.07.2021 10:00,,,,,744.5,35.7,0.1,0,30.5,0
13.07.2021 09:40,,,,,744.5,35.7,0.1,0,30.3,0
13.07.2021 10:20,,,,,744.5,34.9,0.2,277,30.1,0
13.07.2021 10:40,,,,,744.4,34.7,0.1,0,29.7,0
13.07.2021 11:00,,,,,744.4,35,0.4,0,29.5,0
13.07.2021 11:40,,,,,744.1,34.8,0.3,49,29.9,0
13.07.2021 11:20,,,,,744.3,35.9,0.3,276,29.6,0
13.07.2021 12:40,,,,,744,32.2,0.4,0,30.3,0
13.07.2021 16:00,,,,,743.2,33.7,0.1,0,31.6,0
13.07.2021 15:20,,,,,743.4,33.6,0.1,0,31.4,0
13.07.2021 14:40,,,,,743.5,32.9,0.3,0,31.2,0
13.07.2021 16:40,,,,,742.9,33.4,0.3,0,31.5,0
13.07.2021 12:00,,,,,744.1,35.6,0.2,266,30,0
13.07.2021 12:20,,,,,744,34.2,0.8,95,30.2,0
13.07.2021 13:00,,,,,743.9,32.7,0.4,0,30.4,0
13.07.2021 17:20,,,,,742.7,34.4,0.1,11,31.7,0
13.07.2021 13:20,,,,,743.8,30.6,0.1,52,30.6,0
13.07.2021 13:40,,,,,743.8,31.6,0.7,0,30.9,0
13.07.2021 14:00,,,,,743.7,32.6,0.2,77,30.8,0
13.07.2021 14:20,,,,,743.6,32.1,0.5,0,30.9,0
13.07.2021 16:20,,,,,743,33.9,0.2,0,31.6,0
13.07.2021 17:00,,,,,742.8,33.7,0.2,0,31.7,0
13.07.2021 15:40,,,,,743.3,33.5,0.4,52,31.5,0
13.07.2021 17:40,,,,,742.6,34.8,0.1,0,31.5,0
13.07.2021 15:00,,,,,743.5,32.5,0.1,0,31.3,0
13.07.2021 18:40,,,,,742.6,37.4,0,0,31.1,0
13.07.2021 18:20,,,,,742.6,36.9,0.1,0,31.4,0
13.07.2021 18:00,,,,,742.6,36,0,0,31.5,0
13.07.2021 19:00,,,,,742.6,38.1,0,0,30.9,0
13.07.2021 19:20,,,,,742.6,39,0,0,30.6,0
13.07.2021 19:40,,,,,742.6,40,0,0,30.3,0
13.07.2021 20:20,,,,,742.6,41.3,0.1,0,29.6,0
13.07.2021 20:00,,,,,742.6,40.7,0.1,39,29.9,0
13.07.2021 20:40,,,,,742.7,42.2,0,0,29.2,0
13.07.2021 21:00,,,,,742.8,43.3,0,0,28.8,0
13.07.2021 21:20,,,,,742.7,44.3,0,0,28.5,0
13.07.2021 21:40,,,,,742.7,45.6,0.1,0,28.2,0
13.07.2021 22:00,,,,,742.8,46.9,0,0,27.9,0
13.07.2021 22:20,,,,,742.7,48,0,0,27.6,0
13.07.2021 22:40,,,,,742.8,48.9,0,0,27.2,0
13.07.2021 23:00,,,,,742.8,50,0,0,27,0
13.07.2021 23:20,,,,,742.8,50.3,0,0,26.7,0
13.07.2021 23:40,,,,,742.7,51,0,0,26.4,0
14.07.2021 00:00,,,,,742.8,51.4,0,0,26.2,0
14.07.2021 00:20,,,,,742.8,52,0,0,26,0
14.07.2021 01:00,,,,,742.9,53.8,0.1,0,25.4,0
14.07.2021 01:40,,,,,742.9,55.6,0.1,0,24.9,0
14.07.2021 00:40,,,,,742.9,52.9,0,0,25.7,0
14.07.2021 01:20,,,,,742.8,54.9,0,0,25.2,0
14.07.2021 02:20,,,,,742.9,56.9,0,0,24.5,0
14.07.2021 02:40,,,,,742.8,57.1,0,0,24.3,0
14.07.2021 02:00,,,,,742.8,56,0.1,0,24.7,0
14.07.2021 03:00,,,,,742.9,58,0.2,0,24.2,0
14.07.2021 03:20,,,,,743,58.8,0.1,0,24.1,0
14.07.2021 03:40,,,,,743,59,0.3,268,24.1,0
14.07.2021 04:00,,,,,743.1,59.7,1,249,23.9,0
14.07.2021 04:40,,,,,743.1,60.3,0.7,272,23.8,0
