Дата и время,CO,NO2,NO,PM10,PM2.5,Давление,Влажность,| V |,_V_,-T-,Осадки,,,,
11.04.2021 16:40,0.2,0.0258,0.001,0.048,0.017,,,,,,,,,,
11.04.2021 17:00,0.2,0.0198,0,0.029,0.014,,,,,,,,,,
11.04.2021 17:20,0.2,0.0275,0.001,0.041,0.018,,,,,,,,,,
11.04.2021 17:40,0.2,0.0356,0.002,0.05,0.02,,,,,,,,,,
11.04.2021 18:00,0.2,0.038,0.003,0.049,0.013,,,,,,,,,,
11.04.2021 18:20,0.3,0.0344,0.003,0.051,0.02,,,,,,,,,,
11.04.2021 18:40,0.3,0.0529,0.003,0.069,0.021,,,,,,,,,,
11.04.2021 19:00,0.3,0.0632,0.001,0.067,0.021,,,,,,,,,,
11.04.2021 19:20,0.4,0.0917,0.007,0.075,0.024,,,,,,,,,,
11.04.2021 19:40,0.5,0.1012,0.014,0.079,0.023,,,,,,,,,,
11.04.2021 20:00,0.7,0.1097,0.07,0.118,0.038,,,,,,,,,,
11.04.2021 20:20,0.9,0.1116,0.104,0.144,0.039,,,,,,,,,,
11.04.2021 20:40,1,0.1095,0.141,0.16,0.036,,,,,,,,,,
11.04.2021 21:00,1,0.1119,0.159,0.179,0.043,,,,,,,,,,
11.04.2021 21:20,0.8,0.1101,0.094,0.129,0.035,,,,,,,,,,
11.04.2021 21:40,0.7,0.1081,0.047,0.11,0.036,,,,,,,,,,
11.04.2021 22:00,0.7,0.1075,0.041,0.1,0.031,,,,,,,,,,
11.04.2021 22:20,0.7,0.1036,0.024,0.116,0.038,,,,,,,,,,
11.04.2021 22:40,0.6,0.0902,0.011,0.087,0.029,,,,,,,,,,
11.04.2021 23:00,0.9,0.1209,0.145,0.173,0.041,,,,,,,,,,
11.04.2021 23:20,1.2,0.1133,0.297,0.192,0.048,,,,,,,,,,
11.04.2021 23:40,1.4,0.1119,0.271,0.232,0.053,,,,,,,,,,
12.04.2021 00:00,0.9,0.108,0.148,0.148,0.039,,,,,,,,,,
12.04.2021 00:20,1.1,0.1094,0.195,0.178,0.046,,,,,,,,,,
12.04.2021 00:40,1.3,0.109,0.376,0.283,0.057,,,,,,,,,,
12.04.2021 01:00,1,0.1099,0.20216,0.186,0.053,,,,,,,,,,
12.04.2021 01:20,0.9,0.1045,0.139,0.105,0.044,,,,,,,,,,
12.04.2021 01:40,1,0.1054,0.208,0.118,0.044,,,,,,,,,,
12.04.2021 02:00,0.9,0.1079,0.142,0.106,0.04,,,,,,,,,,
12.04.2021 02:20,1,0.101,0.20212,0.16,0.047,,,,,,,,,,
12.04.2021 02:40,1.1,0.1099,0.257,0.166,0.051,,,,,,,,,,
12.04.2021 03:00,1.3,0.1075,0.291,0.184,0.057,,,,,,,,,,
12.04.2021 03:20,1.2,0.1007,0.239,0.165,0.055,,,,,,,,,,
12.04.2021 03:40,1,0.0942,0.156,0.121,0.049,,,,,,,,,,
12.04.2021 04:00,0.9,0.0896,0.098,0.088,0.041,,,,,,,,,,
12.04.2021 04:20,1.4,0.101,0.351,0.147,0.052,,,,,,,,,,
12.04.2021 04:40,1.2,0.0942,0.265,0.147,0.052,,,,,,,,,,
12.04.2021 05:00,1.1,0.0892,0.20218,0.119,0.049,,,,,,,,,,
12.04.2021 05:20,1,0.0858,0.181,0.106,0.046,,,,,,,,,,
12.04.2021 05:40,0.9,0.0897,0.115,0.09,0.044,,,,,,,,,,
12.04.2021 06:00,0.7,0.0909,0.058,0.068,0.039,,,,,,,,,,
12.04.2021 06:20,1,0.0862,0.238,0.098,0.048,,,,,,,,,,
12.04.2021 06:40,1.2,0.0943,0.323,0.134,0.056,,,,,,,,,,
12.04.2021 07:00,1,0.0979,0.148,0.119,0.053,,,,,,,,,,
12.04.2021 07:20,0.9,0.1206,0.062,0.084,0.036,,,,,,,,,,
12.04.2021 07:40,0.6,0.0821,0.012,0.051,0.018,,,,,,,,,,
12.04.2021 08:00,0.6,0.0911,0.029,0.059,0.016,,,,,,,,,,
12.04.2021 08:20,0.5,0.0777,0.02,0.067,0.021,,,,,,,,,,
12.04.2021 08:40,0.4,0.0573,0.01,0.057,0.016,,,,,,,,,,
12.04.2021 09:00,0.4,0.0479,0.007,0.058,0.014,,,,,,,,,,
12.04.2021 09:20,0.4,0.0416,0.005,0.055,0.017,,,,,,,,,,
12.04.2021 09:40,0.3,0.0351,0.004,0.052,0.012,,,,,,,,,,
12.04.2021 10:00,0.2,0.0274,0.002,0.042,0.012,,,,,,,,,,
12.04.2021 10:20,0.2,0.0236,0.002,0.041,0.011,,,,,,,,,,
12.04.2021 10:40,0.2,0.0203,0.001,0.041,0.006,,,,,,,,,,
12.04.2021 11:00,0.1,0.0164,0.001,0.052,0.009,,,,,,,,,,
12.04.2021 11:20,0.1,0.0173,0.001,0.038,0.01,,,,,,,,,,
12.04.2021 11:40,0.1,0.0155,0.001,0.033,0.005,,,,,,,,,,
12.04.2021 12:00,0.1,0.0151,0.001,0.04,0.009,,,,,,,,,,
12.04.2021 12:20,0.1,0.0138,0,0.035,0.009,,,,,,,,,,
12.04.2021 12:40,0.1,0.0143,0,0.035,0.008,,,,,,,,,,
12.04.2021 13:00,0.1,0.0141,0,0.024,0.005,,,,,,,,,,
12.04.2021 13:20,0.1,0.0306,0.002,0.032,0.006,,,,,,,,,,
12.04.2021 13:40,0.1,0.0321,0.002,0.04,0.011,,,,,,,,,,
12.04.2021 14:00,0.1,0.0345,0.002,0.041,0.016,,,,,,,,,,
12.04.2021 14:20,0.1,0.0221,0.001,0.039,0.011,,,,,,,,,,
12.04.2021 14:40,0.1,0.0222,0.001,0.049,0.019,,,,,,,,,,
12.04.2021 15:00,0.1,0.0228,0.001,0.047,0.015,,,,,,,,,,
12.04.2021 15:20,0.1,0.0357,0.003,0.055,0.016,,,,,,,,,,
12.04.2021 15:40,0.6,0.0381,0.001,0.005,0.005,,,,,,,,,,
12.04.2021 16:00,0.3,0.0335,0.002,0.005,0.005,,,,,,,,,,
12.04.2021 16:20,0.2,0.0188,0,0.005,0.01,,,,,,,,,,
12.04.2021 16:40,0.2,0.0197,0.001,0.005,0.012,,,,,,,,,,
12.04.2021 17:00,0.2,0.0196,0.001,0.005,0.012,,,,,,,,,,
12.04.2021 17:20,0.2,0.0166,0.001,0.041,0.014,,,,,,,,,,
12.04.2021 17:40,0.2,0.0186,0.001,0.039,0.013,,,,,,,,,,
12.04.2021 18:00,0.2,0.0261,0,0.044,0.015,,,,,,,,,,
12.04.2021 18:20,0.3,0.0246,0,0.047,0.015,,,,,,,,,,
12.04.2021 18:40,0.3,0.0207,0,0.043,0.014,,,,,,,,,,
12.04.2021 19:00,0.3,0.0258,0,0.045,0.016,,,,,,,,,,
12.04.2021 19:20,0.3,0.026,0,0.046,0.016,,,,,,,,,,
12.04.2021 19:40,0.3,0.0247,0,0.043,0.014,,,,,,,,,,
12.04.2021 20:00,0.3,0.0291,0,0.046,0.016,,,,,,,,,,
12.04.2021 20:20,0.3,0.0285,0,0.042,0.012,,,,,,,,,,
12.04.2021 20:40,0.3,0.0291,0,0.051,0.016,,,,,,,,,,
12.04.2021 21:00,0.3,0.0224,0,0.05,0.021,,,,,,,,,,
12.04.2021 21:20,0.3,0.0252,0.001,0.036,0.01,,,,,,,,,,
12.04.2021 21:40,0.1,0.0273,0.001,0.045,0.02,,,,,,,,,,
12.04.2021 22:00,0.1,0.025,0.001,0.037,0.012,,,,,,,,,,
12.04.2021 22:20,0.1,0.0221,0.001,0.045,0.02,,,,,,,,,,
12.04.2021 22:40,0.1,0.0253,0,0.041,0.012,,,,,,,,,,
12.04.2021 23:00,0.1,0.0249,0,0.038,0.013,,,,,,,,,,
12.04.2021 23:20,0.1,0.0268,0.001,0.039,0.015,,,,,,,,,,
12.04.2021 23:40,0.1,0.0283,0,0.035,0.015,,,,,,,,,,
18.01.2021 00:00,,,,,,748.1,80,0.1,0,-17.2,0,,,,
18.01.2021 00:20,,,,,,748,80,0,0,-17.2,0,,,,
18.01.2021 00:40,,,,,,748,80.1,0,0,-17.1,0,,,,
18.01.2021 01:00,,,,,,748.1,80.4,0,0,-16.9,0,,,,
18.01.2021 01:20,,,,,,748.2,80,0,0,-16.7,0,,,,
18.01.2021 01:40,,,,,,748.3,80,0,0,-16.6,0,,,,
18.01.2021 02:00,,,,,,748.3,79.4,0,0,-16.6,0,,,,
18.01.2021 02:20,,,,,,748.4,79.5,0,0,-16.4,0,,,,
18.01.2021 02:40,,,,,,748.5,79,0,0,-16.4,0,,,,
18.01.2021 03:00,,,,,,748.5,78.8,0,0,-16.5,0,,,,
18.01.2021 03:20,,,,,,748.6,78,0,0,-17,0,,,,
18.01.2021 03:40,,,,,,748.8,78,0.1,0,-17.8,0,,,,
18.01.2021 04:00,,,,,,748.7,78.9,0,0,-18.1,0,,,,
18.01.2021 04:20,,,,,,748.5,79.5,0,0,-17.9,0,,,,
18.01.2021 04:40,,,,,,748.4,79.9,0,0,-17.3,0,,,,
18.01.2021 05:00,,,,,,748.4,79,0,0,-16.9,0,,,,
18.01.2021 05:20,,,,,,748.4,78.4,0,0,-16.7,0,,,,
18.01.2021 05:40,,,,,,748.6,78.2,0,0,-16.6,0,,,,
18.01.2021 06:00,,,,,,748.8,78,0,0,-16.7,0,,,,
18.01.2021 06:20,,,,,,749.2,78.5,0,0,-17.3,0,,,,
18.01.2021 06:40,,,,,,749.1,79,0,0,-17.1,0,,,,
18.01.2021 07:00,,,,,,749,79,0,0,-17,0,,,,
18.01.2021 07:20,,,,,,748.6,79,0,0,-16.9,0,,,,
18.01.2021 07:40,,,,,,748.7,79,0,0,-16.5,0,,,,
18.01.2021 08:00,,,,,,748.5,79,0,0,-16.3,0,,,,
18.01.2021 08:20,,,,,,748.4,79,0,0,-16.4,0,,,,
18.01.2021 08:40,,,,,,748.5,80,0,0,-16.4,0,,,,
18.01.2021 09:00,,,,,,748.6,81,0,0,-16.2,0,,,,
18.01.2021 09:20,,,,,,748.6,81.6,0.1,0,-15.9,0,,,,
18.01.2021 09:40,,,,,,748.8,82,0,0,-15.8,0,,,,
18.01.2021 10:00,,,,,,749.1,82,0,0,-15.5,0,,,,
18.01.2021 10:20,,,,,,749.2,81.5,0,0,-15.2,0,,,,
18.01.2021 10:40,,,,,,749.1,82,0,0,-15.4,0,,,,
18.01.2021 11:00,,,,,,749,81.8,0,0,-15.1,0,,,,
18.01.2021 11:20,,,,,,748.9,81.7,0,0,-14.7,0,,,,
18.01.2021 11:40,,,,,,748.9,81.1,0,0,-14.3,0,,,,
18.01.2021 12:00,,,,,,748.8,81,0,0,-14,0,,,,
18.01.2021 12:20,,,,,,748.8,80.2,0,0,-13.8,0,,,,
18.01.2021 12:40,,,,,,748.8,79,0,0,-14.3,0,,,,
18.01.2021 13:00,,,,,,748.6,79,0.1,0,-15,0,,,,
18.01.2021 13:20,,,,,,748.8,79.5,0.1,304,-15.8,0,,,,
18.01.2021 13:40,,,,,,748.8,80,0.2,0,-15.9,0,,,,
18.01.2021 14:00,,,,,,748.8,80,0.2,0,-15.9,0,,,,
18.01.2021 14:20,,,,,,748.7,80.4,0.2,289,-16,0,,,,
18.01.2021 14:40,,,,,,748.6,80.2,0.3,0,-15.8,0,,,,
18.01.2021 15:00,,,,,,748.4,81,0.2,243,-15.5,0,,,,
18.01.2021 15:20,,,,,,748.5,80.2,0.1,0,-15.1,0,,,,
18.01.2021 15:40,,,,,,748.4,80,0,0,-14.9,0,,,,
18.01.2021 16:00,,,,,,748.4,80,0,0,-14.7,0,,,,
18.01.2021 16:20,,,,,,748.4,79.8,0,0,-14.3,0,,,,
18.01.2021 16:40,,,,,,748.4,79.3,0,0,-13.9,0,,,,
18.01.2021 17:00,,,,,,748.5,79,0,0,-13.9,0,,,,
18.01.2021 17:20,,,,,,748.5,79,0,0,-13.7,0,,,,
18.01.2021 17:40,,,,,,748.5,78.5,0,0,-13.5,0,,,,
18.01.2021 18:00,,,,,,748.4,78.3,0,0,-13.2,0,,,,
18.01.2021 18:20,,,,,,748.2,78,0,0,-13.4,0,,,,
18.01.2021 18:40,,,,,,748.2,78.6,0,0,-13.8,0,,,,
18.01.2021 19:00,,,,,,748.2,79,0,0,-13.8,0,,,,
18.01.2021 19:20,,,,,,748.2,79,0,0,-13.6,0,,,,
18.01.2021 19:40,,,,,,748.2,78.7,0,0,-13.5,0,,,,
18.01.2021 20:00,,,,,,748.1,78.8,0,0,-14.1,0,,,,
18.01.2021 20:20,,,,,,748.1,79,0,0,-14.2,0,,,,
18.01.2021 20:40,,,,,,748,79.3,0,0,-14,0,,,,
18.01.2021 21:00,,,,,,748,79,0,0,-13.9,0,,,,
18.01.2021 21:20,,,,,,748.1,79,0,0,-14.2,0,,,,
18.01.2021 21:40,,,,,,748.1,79,0,0,-14.3,0,,,,
18.01.2021 22:00,,,,,,748.1,78.2,0,0,-14.3,0,,,,
18.01.2021 22:20,,,,,,748.2,78,0,0,-14.4,0,,,,
18.01.2021 22:40,,,,,,748.1,78,0,0,-14.7,0,,,,
18.01.2021 23:00,,,,,,748.1,78.8,0,0,-15.2,0,,,,
18.01.2021 23:20,,,,,,748.2,79,0,0,-15.5,0,,,,
18.01.2021 23:40,,,,,,748.3,79.2,0,0,-15.7,0,,,,
19.01.2021 00:00,,,,,,748.3,80,0,0,-15.4,0,,,,
19.01.2021 00:20,,,,,,748.3,80,0,0,-15.4,0,,,,
19.01.2021 00:40,,,,,,748.2,80,0,0,-15.5,0,,,,
19.01.2021 01:00,,,,,,748.1,80,0,0,-15.4,0,,,,
19.01.2021 01:20,,,,,,748,80,0,0,-15.2,0,,,,
19.01.2021 01:40,,,,,,747.9,80,0,0,-14.9,0,,,,
19.01.2021 02:00,,,,,,747.8,80,0,0,-14.4,0,,,,
19.01.2021 02:20,,,,,,747.6,79.2,0,0,-13.9,0,,,,
19.01.2021 02:40,,,,,,747.6,78,0,0,-14,0,,,,
19.01.2021 03:00,,,,,,747.6,78.8,0,0,-14,0,,,,
19.01.2021 03:20,,,,,,747.5,79,0,0,-13.7,0,,,,
19.01.2021 03:40,,,,,,747.6,78.7,0,0,-13.6,0,,,,
19.01.2021 04:00,,,,,,747.6,79,0,0,-13.8,0,,,,
19.01.2021 04:20,,,,,,747.6,79,0,0,-13.8,0,,,,
19.01.2021 04:40,,,,,,747.6,79,0,0,-13.7,0,,,,
19.01.2021 05:00,,,,,,747.5,79.1,0,0,-13.8,0,,,,
19.01.2021 05:20,,,,,,747.5,79,0,0,-13.8,0,,,,
19.01.2021 05:40,,,,,,747.4,79.1,0,0,-13.6,0,,,,
19.01.2021 06:00,,,,,,747.4,79,0,0,-13.4,0,,,,
19.01.2021 06:20,,,,,,747.3,79,0,0,-13.4,0,,,,
19.01.2021 06:40,,,,,,747.3,79,0,0,-13.2,0,,,,
19.01.2021 07:00,,,,,,747.3,79,0,0,-13.3,0,,,,
19.01.2021 07:20,,,,,,747.2,79,0,0,-13.3,0,,,,
19.01.2021 07:40,,,,,,747.2,79,0,0,-13.4,0,,,,
19.01.2021 08:00,,,,,,747.2,79,0,0,-13.5,0,,,,
19.01.2021 08:20,,,,,,747.1,79.1,0,0,-13.4,0,,,,
19.01.2021 08:40,,,,,,747.2,79.1,0,0,-13.3,0,,,,
19.01.2021 09:00,,,,,,747.3,79,0,0,-13.3,0,,,,
19.01.2021 09:20,,,,,,747.4,79,0,0,-13.3,0,,,,
19.01.2021 09:40,,,,,,747.5,79,0,0,-13.5,0,,,,
19.01.2021 10:00,,,,,,747.5,79,0,0,-13.6,0,,,,
19.01.2021 10:20,,,,,,747.5,79,0,0,-13.3,0,,,,
19.01.2021 10:40,,,,,,747.5,79,0,0,-13,0,,,,
19.01.2021 11:00,,,,,,747.5,79,0,0,-12.8,0,,,,
19.01.2021 11:20,,,,,,747.4,78.6,0.1,0,-12.8,0,,,,
19.01.2021 11:40,,,,,,747.4,78.9,0.1,0,-13.3,0,,,,
19.01.2021 12:00,,,,,,747.4,79.9,0.1,0,-13.4,0,,,,
19.01.2021 12:20,,,,,,747.3,80.1,0,0,-13,0,,,,
19.01.2021 12:40,,,,,,747.2,80,0.1,0,-12.4,0,,,,
19.01.2021 13:00,,,,,,747.2,79.8,0,0,-12,0,,,,
19.01.2021 13:20,,,,,,747.1,79,0,0,-11.9,0,,,,
19.01.2021 13:40,,,,,,747,79,0,0,-11.5,0,,,,
19.01.2021 14:00,,,,,,746.9,78.7,0,0,-11,0,,,,
19.01.2021 14:20,,,,,,746.7,77.4,0.1,243,-10.5,0,,,,
19.01.2021 14:40,,,,,,746.5,76.7,0.1,0,-10.7,0,,,,
19.01.2021 15:00,,,,,,746.5,77,0.2,243,-10.7,0,,,,
19.01.2021 15:20,,,,,,746.4,77.7,0.1,0,-10.8,0,,,,
19.01.2021 15:40,,,,,,746.5,78.2,0,0,-10.6,0,,,,
19.01.2021 16:00,,,,,,746.5,78,0.1,0,-10.5,0,,,,
19.01.2021 16:20,,,,,,746.6,78.2,0.1,0,-10.6,0,,,,
19.01.2021 16:40,,,,,,746.7,79,0,0,-10.6,0,,,,
19.01.2021 17:00,,,,,,746.8,78.4,0.1,243,-10.6,0,,,,
19.01.2021 17:20,,,,,,746.7,78.7,0.4,0,-10.9,0,,,,
19.01.2021 17:40,,,,,,746.7,79.3,0.3,0,-11,0,,,,
19.01.2021 18:00,,,,,,746.7,79.9,0.9,239,-11.1,0,,,,
19.01.2021 18:20,,,,,,746.6,80,1.3,212,-11.2,0,,,,
19.01.2021 18:40,,,,,,746.6,80,1.2,0,-11.4,0,,,,
19.01.2021 19:00,,,,,,746.8,80,0.6,212,-11.3,0,,,,
19.01.2021 19:20,,,,,,746.8,80,0.6,0,-11.3,0,,,,
19.01.2021 19:40,,,,,,746.8,80.5,0.5,212,-11.1,0,,,,
19.01.2021 20:00,,,,,,746.9,80,0.6,213,-11,0,,,,
19.01.2021 20:20,,,,,,746.9,80,0.7,0,-10.9,0,,,,
19.01.2021 20:40,,,,,,746.8,80.3,0.3,213,-10.8,0,,,,
19.01.2021 21:00,,,,,,746.8,81,0.7,213,-10.8,0,,,,
19.01.2021 21:20,,,,,,746.8,81,0.5,213,-10.8,0,,,,
19.01.2021 21:40,,,,,,746.8,81.4,0.4,213,-10.8,0,,,,
19.01.2021 22:00,,,,,,746.8,82,0.6,213,-10.6,0,,,,
19.01.2021 22:20,,,,,,746.7,82,0.3,0,-10.5,0,,,,
19.01.2021 22:40,,,,,,746.8,82,0.1,0,-10.3,0,,,,
19.01.2021 23:00,,,,,,746.8,82,0.1,0,-10.2,0,,,,
19.01.2021 23:20,,,,,,746.8,81.8,0,0,-10,0,,,,
19.01.2021 23:40,,,,,,746.8,81.3,0,0,-10,0,,,,
11.09.2021 00:00,0.8,0.0295,0.088,0.027,0.016,,,,,,,,,,
11.09.2021 00:20,1.5,0.0287,0.2,0.045,0.023,,,,,,,,,,
11.09.2021 00:40,1.2,0.027,0.153,0.039,0.022,,,,,,,,,,
11.09.2021 01:00,0.8,0.0277,0.075,0.02,0.013,,,,,,,,,,
11.09.2021 01:20,0.7,0.0283,0.066,0.021,0.014,,,,,,,,,,
11.09.2021 01:40,0.6,0.0309,0.041,0.026,0.015,,,,,,,,,,
11.09.2021 02:00,0.5,0.0304,0.025,0.015,0.011,,,,,,,,,,
11.09.2021 02:20,0.4,0.036,0.014,0.006,0.008,,,,,,,,,,
11.09.2021 02:40,0.4,0.0388,0.002,,0.004,,,,,,,,,,
11.09.2021 03:00,0.3,0.0419,0.001,0.008,0.008,,,,,,,,,,
11.09.2021 03:20,0.3,0.0387,0.001,0.014,0.01,,,,,,,,,,
11.09.2021 03:40,0.3,0.0365,0.001,0.01,0.011,,,,,,,,,,
11.09.2021 04:00,0.3,0.0347,0.001,0.016,0.012,,,,,,,,,,
11.09.2021 04:20,0.3,0.0323,0.001,0.021,0.014,,,,,,,,,,
11.09.2021 04:40,0.3,0.0323,0.001,0.019,0.013,,,,,,,,,,
11.09.2021 05:00,0.3,0.0314,0.001,0.02,0.015,,,,,,,,,,
11.09.2021 05:20,0.4,0.0318,0.001,0.023,0.016,,,,,,,,,,
11.09.2021 05:40,0.4,0.0315,0.003,0.022,0.015,,,,,,,,,,
11.09.2021 06:00,0.4,0.0285,0.005,0.022,0.015,,,,,,,,,,
11.09.2021 06:20,0.4,0.0254,0.007,0.022,0.015,,,,,,,,,,
11.09.2021 06:40,0.4,0.0227,0.01,0.024,0.016,,,,,,,,,,
11.09.2021 07:00,0.4,0.0218,0.019,0.027,0.018,,,,,,,,,,
11.09.2021 07:20,0.4,0.0231,0.018,0.041,0.023,,,,,,,,,,
11.09.2021 07:40,0.4,0.0338,0.026,0.024,0.016,,,,,,,,,,
11.09.2021 08:00,0.4,0.0359,0.025,0.018,0.013,,,,,,,,,,
11.09.2021 08:20,0.4,0.0316,0.02,0.025,0.014,,,,,,,,,,
11.09.2021 08:40,0.4,0.0307,0.022,0.028,0.015,,,,,,,,,,
11.09.2021 09:00,0.5,0.0318,0.027,0.032,0.016,,,,,,,,,,
11.09.2021 09:20,0.4,0.0318,0.016,0.026,0.013,,,,,,,,,,
11.09.2021 09:40,0.3,0.0318,0.018,0.027,0.014,,,,,,,,,,
11.09.2021 10:00,0.4,0.0343,0.02,0.028,0.015,,,,,,,,,,
11.09.2021 10:20,0.4,0.0348,0.021,0.027,0.014,,,,,,,,,,
11.09.2021 10:40,0.3,0.0344,0.017,0.021,0.014,,,,,,,,,,
11.09.2021 11:00,0.3,0.0311,0.012,0.018,0.009,,,,,,,,,,
11.09.2021 11:20,0.3,0.0311,0.01,0.026,0.012,,,,,,,,,,
11.09.2021 11:40,0.3,0.0329,0.011,0.022,0.011,,,,,,,,,,
11.09.2021 12:00,0.2,0.0316,0.008,0.018,0.009,,,,,,,,,,
11.09.2021 12:20,0.2,0.0287,0.006,0.012,0.006,,,,,,,,,,
11.09.2021 12:40,0.2,0.027,0.006,0.027,0.012,,,,,,,,,,
11.09.2021 13:00,0.2,0.0243,0.003,0.034,0.015,,,,,,,,,,
11.09.2021 13:20,0.3,0.0296,0.007,0.01,0.006,,,,,,,,,,
11.09.2021 13:40,0.3,0.031,0.008,0.023,0.01,,,,,,,,,,
11.09.2021 14:00,0.3,0.0312,0.009,0.023,0.011,,,,,,,,,,
11.09.2021 14:20,0.3,0.0347,0.014,0.027,0.012,,,,,,,,,,
11.09.2021 14:40,0.3,0.0356,0.013,0.029,0.015,,,,,,,,,,
11.09.2021 15:00,0.3,0.0292,0.008,0.027,0.013,,,,,,,,,,
11.09.2021 15:20,0.3,0.0292,0.006,0.028,0.014,,,,,,,,,,
11.09.2021 15:40,0.2,0.0309,0.01,0.023,0.012,,,,,,,,,,
11.09.2021 16:00,0.2,0.0258,0.005,0.018,0.009,,,,,,,,,,
11.09.2021 16:20,0.3,0.0327,0.009,0.028,0.014,,,,,,,,,,
11.09.2021 16:40,0.3,0.0343,0.011,0.031,0.015,,,,,,,,,,
11.09.2021 17:00,0.3,0.0355,0.01,0.029,0.015,,,,,,,,,,
11.09.2021 17:20,0.3,0.0354,0.012,0.028,0.016,,,,,,,,,,
11.09.2021 17:40,0.4,0.0402,0.022,0.033,0.018,,,,,,,,,,
11.09.2021 18:00,0.5,0.0399,0.024,0.045,0.022,,,,,,,,,,
11.09.2021 18:20,0.4,0.0401,0.024,0.033,0.018,,,,,,,,,,
11.09.2021 18:40,0.5,0.0404,0.028,0.037,0.02,,,,,,,,,,
11.09.2021 19:00,0.5,0.0396,0.03,0.043,0.023,,,,,,,,,,
11.09.2021 19:20,0.4,0.0361,0.022,0.036,0.021,,,,,,,,,,
11.09.2021 19:40,0.5,0.0363,0.026,0.036,0.021,,,,,,,,,,
11.09.2021 20:00,0.5,0.0366,0.034,0.041,0.022,,,,,,,,,,
11.09.2021 20:20,0.5,0.0352,0.031,0.04,0.023,,,,,,,,,,
11.09.2021 20:40,0.5,0.0342,0.024,0.04,0.023,,,,,,,,,,
11.09.2021 21:00,0.5,0.0359,0.038,0.041,0.024,,,,,,,,,,
11.09.2021 21:20,0.4,0.0326,0.028,0.042,0.025,,,,,,,,,,
11.09.2021 21:40,0.3,0.0316,0.034,0.037,0.022,,,,,,,,,,
11.09.2021 22:00,0.4,0.0339,0.049,0.045,0.026,,,,,,,,,,
11.09.2021 22:20,0.5,0.0353,0.063,0.052,0.032,,,,,,,,,,
11.09.2021 22:40,0.6,0.0337,0.07,0.052,0.034,,,,,,,,,,
11.09.2021 23:00,0.5,0.0373,0.059,0.054,0.034,,,,,,,,,,
11.09.2021 23:20,0.4,0.038,0.051,0.047,0.028,,,,,,,,,,
11.09.2021 23:40,0.3,0.0385,0.024,0.038,0.025,,,,,,,,,,
12.09.2021 00:00,0.2,0.04,0.018,0.032,0.02,,,,,,,,,,
12.09.2021 00:20,0.2,0.0398,0.016,0.033,0.02,,,,,,,,,,
12.09.2021 00:40,0.2,0.0356,0.006,0.03,0.019,,,,,,,,,,
12.09.2021 01:00,0.2,0.036,0.008,0.031,0.019,,,,,,,,,,
12.09.2021 01:20,0.1,0.0334,0.005,0.029,0.019,,,,,,,,,,
12.09.2021 01:40,0.1,0.0345,0.004,0.031,0.02,,,,,,,,,,
12.09.2021 02:00,0.1,0.0319,0.003,0.027,0.017,,,,,,,,,,
12.09.2021 02:20,0.1,0.0313,0.004,0.026,0.018,,,,,,,,,,
12.09.2021 02:40,0.1,0.0341,0.007,0.027,0.018,,,,,,,,,,
12.09.2021 03:00,0.1,0.0322,0.011,0.02,0.017,,,,,,,,,,
12.09.2021 03:20,0.1,0.03,0.012,0.019,0.017,,,,,,,,,,
12.09.2021 03:40,0.1,0.0301,0.017,0.024,0.018,,,,,,,,,,
12.09.2021 04:00,0.3,0.0291,0.051,0.027,0.019,,,,,,,,,,
12.09.2021 04:20,0.3,0.0289,0.048,0.031,0.021,,,,,,,,,,
12.09.2021 04:40,0.2,0.0323,0.066,0.035,0.023,,,,,,,,,,
12.09.2021 05:00,0.2,0.0328,0.026,0.036,0.024,,,,,,,,,,
12.09.2021 05:20,0.1,0.037,0.014,0.023,0.019,,,,,,,,,,
12.09.2021 05:40,0.1,0.0412,0.012,0.029,0.021,,,,,,,,,,
12.09.2021 06:00,0.2,0.0393,0.017,0.031,0.022,,,,,,,,,,
12.09.2021 06:20,0.2,0.0389,0.028,0.032,0.023,,,,,,,,,,
12.09.2021 06:40,0.3,0.038,0.06,0.034,0.026,,,,,,,,,,
12.09.2021 07:00,0.2,0.0349,0.031,0.038,0.026,,,,,,,,,,
12.09.2021 07:20,0.4,0.0348,0.074,0.038,0.026,,,,,,,,,,
12.09.2021 07:40,0.2,0.0395,0.05,0.039,0.027,,,,,,,,,,
12.09.2021 08:00,0.3,0.0407,0.04,0.04,0.026,,,,,,,,,,
12.09.2021 08:20,0.3,0.0393,0.045,0.046,0.029,,,,,,,,,,
12.09.2021 08:40,0.3,0.0431,0.067,0.048,0.028,,,,,,,,,,
12.09.2021 09:00,0.3,0.0441,0.045,0.043,0.027,,,,,,,,,,
12.09.2021 09:20,0.4,0.0459,0.044,0.044,0.024,,,,,,,,,,
12.09.2021 09:40,0.4,0.0427,0.034,0.044,0.023,,,,,,,,,,
12.09.2021 10:00,0.3,0.0423,0.021,0.038,0.023,,,,,,,,,,
12.09.2021 10:20,0.3,0.0422,0.014,0.042,0.021,,,,,,,,,,
12.09.2021 10:40,0.3,0.046,0.024,0.046,0.023,,,,,,,,,,
12.09.2021 11:00,0.3,0.0441,0.012,0.037,0.018,,,,,,,,,,
12.09.2021 11:20,0.2,0.0365,0.007,0.039,0.021,,,,,,,,,,
12.09.2021 11:40,0.2,0.0306,0.005,0.042,0.021,,,,,,,,,,
12.09.2021 12:00,0.2,0.0313,0.006,0.04,0.021,,,,,,,,,,
