Дата и время,CO,NO2,NO,PM2.5,Давление,Влажность,| V |,_V_,-T-,Осадки
17.01.2021 07:20,0.1,0.0147,0.001,0.011,742,81,0.9,285,-20.1,0
17.01.2021 07:40,0.2,0.0198,0.003,0.011,742.1,81,0.7,241,-20.2,0
17.01.2021 08:00,0.2,0.0295,0.004,0.011,742.2,81.2,0.8,287,-20.4,0
17.01.2021 08:20,0.2,0.0355,0.006,0.012,742.4,81.8,0.9,312,-20.6,0
17.01.2021 08:40,0.2,0.0358,0.006,0.013,742.6,81.8,0.8,302,-20.8,0
17.01.2021 09:00,0.2,0.0335,0.005,0.015,742.7,81.9,0.6,286,-20.9,0
17.01.2021 09:20,0.2,0.0328,0.005,0.014,743,82,0.7,285,-21,0
17.01.2021 09:40,0.3,0.0339,0.008,0.012,743.2,82,0.6,308,-21,0
17.01.2021 10:00,0.2,0.035,0.012,0.013,743.3,82,0.5,271,-21,0
17.01.2021 10:20,0.2,0.0298,0.01,0.013,743.4,81.6,0.6,295,-20.8,0
17.01.2021 10:40,0.2,0.0226,0.006,0.014,743.8,81,0.6,295,-20.7,0
17.01.2021 11:00,0.2,0.0211,0.007,0.014,743.9,80.6,0.7,276,-20.6,0
17.01.2021 11:20,0.3,0.0229,0.008,0.014,744,80.8,0.5,280,-20.4,0
17.01.2021 11:40,0.2,0.0214,0.008,0.014,744.2,80.8,0.6,292,-20.2,0
17.01.2021 12:00,0.2,0.0247,0.01,0.014,744.1,81,0.5,329,-19.9,0
17.01.2021 12:20,0.1,0.0289,0.013,0.015,744.2,81,0.4,0,-19.5,0
17.01.2021 12:40,0.2,0.034,0.019,0.016,744.2,81.1,0.4,310,-19.2,0
17.01.2021 13:00,0.2,0.0334,0.018,0.015,744.3,81.2,0.3,289,-18.9,0
17.01.2021 13:20,0.3,0.0301,0.015,0.013,744.5,81,0.5,0,-18.8,0
17.01.2021 13:40,0.3,0.0325,0.018,0.015,744.7,81,0.5,272,-18.6,0
17.01.2021 14:00,0.2,0.0346,0.016,0.015,744.8,81.2,0.3,283,-18.3,0
17.01.2021 14:20,0.2,0.0336,0.015,0.014,744.8,81.2,0.3,0,-18.1,0
17.01.2021 14:40,0.5,0.0169,0.045,0.014,744.8,81.5,0.3,0,-17.8,0
17.01.2021 15:00,0.2,0.0378,0.014,0.014,744.8,81.2,0.3,0,-17.5,0
17.01.2021 15:20,0.2,0.0427,0.017,0.015,744.9,80.9,0.2,0,-17.4,0
17.01.2021 15:40,0.2,0.0449,0.017,0.016,745.1,80.8,0.3,274,-17.3,0
17.01.2021 16:00,0.3,0.0486,0.018,0.016,745.2,80.9,0.3,306,-17.2,0
17.01.2021 16:20,0.3,0.0535,0.019,0.016,745.3,81.1,0.3,290,-17.3,0
17.01.2021 16:40,0.3,0.0579,0.024,0.016,745.4,81.4,0.2,0,-17.4,0
17.01.2021 17:00,0.2,0.0582,0.021,0.016,745.6,81.8,0.5,0,-17.6,0
17.01.2021 17:20,0.2,0.0575,0.019,0.016,745.8,82,0.3,285,-17.7,0
17.01.2021 17:40,0.2,0.0523,0.011,0.016,746,82,0.3,330,-17.8,0
17.01.2021 18:00,0.4,0.0518,0.016,0.014,746.1,82,0.4,314,-17.9,0
17.01.2021 18:20,0.3,0.0548,0.02,0.014,746.2,82,0.3,299,-18,0
17.01.2021 18:40,0.3,0.0547,0.021,0.015,746.3,82.8,0.2,0,-18.2,0
17.01.2021 19:00,0.3,0.0554,0.023,0.015,746.5,83,0.3,274,-18.3,0
17.01.2021 19:20,0.3,0.0576,0.03,0.016,746.6,83,0.4,274,-18.4,0
17.01.2021 19:40,0.2,0.0534,0.018,0.017,746.7,83,0.3,0,-18.5,0
17.01.2021 20:00,0.2,0.0523,0.012,0.016,746.8,83,0.4,284,-18.6,0
17.01.2021 20:20,0.2,0.0524,0.011,0.014,746.8,83,0.4,312,-18.7,0
17.01.2021 20:40,0.2,0.0503,0.011,0.014,746.8,83,0.3,288,-18.8,0
17.01.2021 21:00,0.2,0.0513,0.009,0.014,746.8,83,0.3,300,-18.9,0
17.01.2021 21:20,0.2,0.0514,0.01,0.012,746.9,83,0.2,331,-18.9,0
17.01.2021 21:40,0.3,0.0524,0.013,0.013,746.8,83,0.3,322,-19,0
17.01.2021 22:00,0.3,0.0542,0.021,0.014,746.9,83.1,0.1,0,-19.1,0
17.01.2021 22:20,0.3,0.0478,0.054,0.016,746.9,83.3,0,322,-19,0
17.01.2021 22:40,0.3,0.0565,0.038,0.017,746.9,83.8,0,0,-19,0
17.01.2021 23:00,0.2,0.0513,0.012,0.017,746.9,83.1,0.1,0,-19,0
17.01.2021 23:20,0.2,0.0454,0.004,0.015,747.1,83,0.1,0,-19,0
17.01.2021 23:40,0.2,0.0508,0.005,0.014,747.1,83,0,0,-19,0
18.01.2021 00:00,,,,,747.1,83,0.1,0,-19,0
18.01.2021 00:20,,,,,747.1,83,0.1,305,-19.1,0
18.01.2021 00:40,,,,,747,83,0.1,0,-19.1,0
18.01.2021 01:00,,,,,746.9,83,0.1,0,-19.1,0
18.01.2021 01:20,,,,,746.9,83,0.2,304,-19.1,0
18.01.2021 01:40,,,,,747,83,0,0,-19.1,0
18.01.2021 02:00,,,,,747,82.5,0.1,31,-19,0
18.01.2021 02:20,,,,,747.1,82.3,0.1,0,-19.1,0
18.01.2021 02:40,,,,,747.1,82.6,0,0,-19.2,0
18.01.2021 03:00,,,,,747.3,82,0,0,-19.1,0
18.01.2021 03:20,,,,,747.2,81.5,0,0,-18.9,0
18.01.2021 03:40,,,,,747.4,80.9,0,0,-19,0
18.01.2021 04:00,,,,,747.5,81.6,0,0,-19.1,0
18.01.2021 04:20,,,,,747.5,81.3,0,0,-18.9,0
18.01.2021 04:40,,,,,747.5,82,0,0,-19,0
18.01.2021 05:00,,,,,747.4,82.3,0,0,-19.2,0
18.01.2021 05:20,,,,,747.4,83,0,0,-19.3,0
18.01.2021 05:40,,,,,747.4,82.4,0,0,-19.2,0
18.01.2021 06:00,,,,,747.5,82.5,0,0,-19.1,0
18.01.2021 06:20,,,,,747.7,82,0,0,-19,0
18.01.2021 06:40,,,,,747.9,82.1,0,0,-18.8,0
18.01.2021 07:00,,,,,747.9,84,0,0,-18.7,0
18.01.2021 07:20,,,,,747.7,84,0,41,-19.2,0
18.01.2021 07:40,,,,,747.5,84,0,0,-19.4,0
18.01.2021 08:00,,,,,747.4,83.7,0,0,-19.6,0
18.01.2021 08:20,,,,,747.4,84,0,0,-19.3,0
18.01.2021 08:40,,,,,747.3,84,0,0,-19.1,0
18.01.2021 09:00,,,,,747.3,84,0,0,-18.9,0
18.01.2021 09:20,,,,,747.4,83.8,0,0,-18.6,0
18.01.2021 09:40,,,,,747.5,83.2,0,0,-18.3,0
18.01.2021 10:00,,,,,747.8,83.2,0,0,-18.2,0
18.01.2021 10:20,,,,,747.9,83.1,0,0,-18.1,0
18.01.2021 10:40,,,,,747.9,84,0,0,-17.9,0
18.01.2021 11:00,,,,,748,84.5,0,0,-17.3,0
18.01.2021 11:20,,,,,747.8,84,0.1,0,-16.6,0
18.01.2021 11:40,,,,,747.7,84,0.1,0,-16.3,0
18.01.2021 12:00,,,,,747.8,84,0.3,310,-15.8,0
18.01.2021 12:20,,,,,747.6,84,0.4,282,-15.4,0
18.01.2021 12:40,,,,,747.5,84,0.3,287,-15.4,0
18.01.2021 13:00,,,,,747.4,84,0.2,0,-15.4,0
18.01.2021 13:20,,,,,747.5,84,0,0,-15.3,0
18.01.2021 13:40,,,,,747.6,84.3,0,0,-15,0
18.01.2021 14:00,,,,,747.5,84.7,0.1,0,-14.7,0
18.01.2021 14:20,,,,,747.5,84.1,0.1,0,-14.5,0
18.01.2021 14:40,,,,,747.4,84.2,0.1,297,-14.4,0
18.01.2021 15:00,,,,,747.4,84.7,0.1,0,-14.4,0
18.01.2021 15:20,,,,,747.4,84,0,0,-14.3,0
18.01.2021 15:40,,,,,747.3,82.6,0,0,-14.1,0
18.01.2021 16:00,,,,,747.3,81.9,0.1,0,-14.2,0
18.01.2021 16:20,,,,,747.3,82.9,0,0,-14.4,0
18.01.2021 16:40,,,,,747.4,83,0,0,-14.5,0
18.01.2021 17:00,,,,,747.4,83,0,0,-14.8,0
18.01.2021 17:20,,,,,747.4,83,0,0,-15,0
18.01.2021 17:40,,,,,747.3,83.5,0,0,-15,0
18.01.2021 18:00,,,,,747.3,84,0,0,-14.9,0
18.01.2021 18:20,,,,,747.2,84,0,0,-14.7,0
18.01.2021 18:40,,,,,747.1,84,0,0,-14.5,0
18.01.2021 19:00,,,,,747.1,84,0,0,-14.3,0
18.01.2021 19:20,,,,,747.1,83,0.4,102,-14.3,0
18.01.2021 19:40,,,,,747.1,83.5,0.5,0,-14.6,0
18.01.2021 20:00,,,,,747.1,83.7,0.2,0,-14.8,0
18.01.2021 20:20,,,,,747.1,84,0,0,-14.7,0
18.01.2021 20:40,,,,,747,84.3,0.1,0,-14.4,0
18.01.2021 21:00,,,,,747,84.1,0.2,0,-14.4,0
18.01.2021 21:20,,,,,747,84,0.4,0,-14.6,0
18.01.2021 21:40,,,,,747,84.4,0.2,285,-15,0
18.01.2021 22:00,,,,,747,84.4,0.1,285,-15,0
18.01.2021 22:20,,,,,747,84,0.1,0,-15.1,0
18.01.2021 22:40,,,,,747,84,0.1,0,-15.3,0
18.01.2021 23:00,,,,,747,84.3,0.1,0,-15.3,0
18.01.2021 23:20,,,,,747,84.5,0.1,114,-15.3,0
18.01.2021 23:40,,,,,747.1,84,0.3,127,-15.3,0
19.01.2021 00:00,,,,,747.2,84.3,0.2,0,-15.5,0
19.01.2021 00:20,,,,,747.2,84.8,0,0,-15.5,0
19.01.2021 00:40,,,,,747.1,84.2,0.2,276,-15.6,0
19.01.2021 01:00,,,,,747,84.7,0.2,0,-15.6,0
19.01.2021 01:20,,,,,747,85,0,0,-15.4,0
19.01.2021 01:40,,,,,746.9,84.6,0.2,0,-15.4,0
19.01.2021 02:00,,,,,746.8,84.8,0.1,0,-15.6,0
19.01.2021 02:20,,,,,746.7,85,0,0,-15.5,0
19.01.2021 02:40,,,,,746.6,85,0.1,0,-15.5,0
19.01.2021 03:00,,,,,746.6,84.8,0.2,0,-15.4,0
19.01.2021 03:20,,,,,746.6,84.7,0.1,310,-15.5,0
19.01.2021 03:40,,,,,746.6,84.5,0.2,0,-15.5,0
19.01.2021 04:00,,,,,746.5,84.3,0,0,-15.3,0
19.01.2021 04:20,,,,,746.6,83.4,0.3,0,-15.2,0
19.01.2021 04:40,,,,,746.5,83.6,0.1,106,-15.1,0
19.01.2021 05:00,,,,,746.4,83.5,0.2,0,-15.1,0
19.01.2021 05:20,,,,,746.4,83.5,0.1,0,-14.9,0
19.01.2021 05:40,,,,,746.4,83.6,0,0,-14.6,0
19.01.2021 06:00,,,,,746.3,83,0,0,-14.5,0
19.01.2021 06:20,,,,,746.3,83.1,0,0,-14.3,0
19.01.2021 06:40,,,,,746.2,82.9,0,0,-14.2,0
19.01.2021 07:00,,,,,746.2,83,0,0,-14.3,0
19.01.2021 07:20,,,,,746.2,83.8,0,0,-14.5,0
19.01.2021 07:40,,,,,746.2,84,0.1,4,-14.5,0
19.01.2021 08:00,,,,,746.2,84.3,0.1,4,-14.5,0
19.01.2021 08:20,,,,,746.2,84,0.1,0,-14.5,0
19.01.2021 08:40,,,,,746.2,84.4,0.1,0,-14.5,0
19.01.2021 09:00,,,,,746.3,85,0.1,0,-14.4,0
19.01.2021 09:20,,,,,746.3,85,0,0,-14.2,0
19.01.2021 09:40,,,,,746.4,84.6,0.1,308,-14,0
19.01.2021 10:00,,,,,746.5,84.9,0,0,-13.9,0
19.01.2021 10:20,,,,,746.5,84.7,0,0,-13.6,0
19.01.2021 10:40,,,,,746.5,84.7,0,0,-13.6,0
19.01.2021 11:00,,,,,746.4,84.5,0.2,326,-13.6,0
19.01.2021 11:20,,,,,746.4,84,0.3,308,-13.5,0
19.01.2021 11:40,,,,,746.4,84,0.4,326,-13.3,0
19.01.2021 12:00,,,,,746.4,84.7,0.3,318,-13.2,0
19.01.2021 12:20,,,,,746.3,84.3,0.3,307,-12.9,0
19.01.2021 12:40,,,,,746.3,84,0.3,312,-12.9,0
19.01.2021 13:00,,,,,746.2,84.3,0.2,337,-12.8,0
19.01.2021 13:20,,,,,746.2,84.1,0.1,326,-12.5,0
19.01.2021 13:40,,,,,746,83.4,0.2,49,-12.3,0
19.01.2021 14:00,,,,,745.9,83,0.1,25,-12.3,0
19.01.2021 14:20,,,,,745.8,83.2,0.1,0,-12.3,0
19.01.2021 14:40,,,,,745.5,83.7,0.1,0,-12.3,0
19.01.2021 15:00,,,,,745.5,84,0,18,-12.2,0
19.01.2021 15:20,,,,,745.4,84,0,0,-12,0
19.01.2021 15:40,,,,,745.5,84.2,0,0,-12,0
19.01.2021 16:00,,,,,745.5,85,0,0,-11.9,0
19.01.2021 16:20,,,,,745.6,85,0,0,-11.8,0
19.01.2021 16:40,,,,,745.6,85.1,0,0,-11.7,0
19.01.2021 17:00,,,,,745.6,84.8,0.1,0,-11.6,0
19.01.2021 17:20,,,,,745.6,84.6,0.2,75,-11.7,0
19.01.2021 17:40,,,,,745.6,85,0,0,-11.9,0
19.01.2021 18:00,,,,,745.5,84.3,0.2,66,-11.9,0
19.01.2021 18:20,,,,,745.6,84.5,0.2,343,-12.2,0
19.01.2021 18:40,,,,,745.7,85.2,0.1,94,-12.3,0
19.01.2021 19:00,,,,,745.7,85.2,0,0,-12.1,0
19.01.2021 19:20,,,,,745.7,85,0,0,-12,0
19.01.2021 19:40,,,,,745.7,85.3,0.2,0,-12,0
19.01.2021 20:00,,,,,745.8,86,0.1,0,-12,0
19.01.2021 20:20,,,,,745.8,86,0.1,0,-11.9,0
19.01.2021 20:40,,,,,745.8,86.1,0,0,-11.9,0
19.01.2021 21:00,,,,,745.8,86,0,0,-11.8,0
19.01.2021 21:20,,,,,745.8,86,0,0,-11.8,0
19.01.2021 21:40,,,,,745.8,86,0,0,-11.8,0
19.01.2021 22:00,,,,,745.8,86,0,60,-11.7,0
19.01.2021 22:20,,,,,745.7,86.7,0,0,-11.5,0
19.01.2021 22:40,,,,,745.8,86.8,0,0,-11.3,0
19.01.2021 23:00,,,,,745.9,87,0,0,-11.2,0
19.01.2021 23:20,,,,,745.9,87,0,0,-11,0
19.01.2021 23:40,,,,,745.9,86.8,0,0,-11,0
07.04.2021 00:00,0.2,0.0392,0.001,0.018,738,70.3,0.4,262,6.5,0
07.04.2021 00:20,0.1,0.0236,0.001,0.019,737.8,71.6,0.8,237,6.3,0
07.04.2021 00:40,0.1,0.0212,0,0.017,737.9,72.7,0.6,271,6.1,0
07.04.2021 01:00,0.1,0.0288,0,0.018,737.9,74.3,0.5,274,5.9,0
07.04.2021 01:20,0.1,0.0193,0,0.018,738,76.4,0.7,244,5.5,0
07.04.2021 01:40,0.1,0.0142,0,0.017,738,78.6,0.6,257,5.2,0
07.04.2021 02:00,0.1,0.0143,0,0.015,737.8,79.9,0.5,272,5,0
07.04.2021 02:20,0.1,0.0134,0,0.015,737.8,80.8,0.5,0,4.8,0
07.04.2021 02:40,0.1,0.0154,0,0.014,737.7,81.9,0.5,129,4.6,0
07.04.2021 03:00,0.1,0.0176,0,0.013,737.4,82.4,0.5,0,4.5,0
07.04.2021 03:20,0.1,0.0169,0,0.014,737.5,83,0.5,120,4.4,0
07.04.2021 03:40,0.1,0.0201,0,0.014,737.3,83,0.4,131,4.4,0
07.04.2021 04:00,0.1,0.0263,0,0.014,737.3,83,0.6,110,4.4,0
07.04.2021 04:20,0.1,0.031,0.001,0.015,737.2,83,0.3,104,4.4,0
07.04.2021 04:40,0.2,0.033,0,0.014,737.1,82.6,0.5,108,4.3,0
07.04.2021 05:00,0.2,0.0387,0.001,0.015,737,82,0.2,101,4.3,0
07.04.2021 05:20,0.2,0.0414,0.001,0.015,736.9,82,0.1,0,4.3,0
07.04.2021 05:40,0.2,0.0465,0.002,0.015,736.9,81.6,0,114,4.3,0
07.04.2021 06:00,0.2,0.0585,0.006,0.016,736.9,81,0.5,95,4.4,0
07.04.2021 06:20,0.3,0.0619,0.016,0.017,736.8,80.5,0.2,0,4.5,0
07.04.2021 06:40,0.3,0.062,0.034,0.019,736.7,80,0,0,4.6,0
07.04.2021 07:00,0.9,0.0655,0.05,0.02,736.7,79.1,0.1,93,4.8,0
07.04.2021 07:20,0.3,0.0629,0.018,0.02,736.6,75.8,0.6,0,5.6,0
07.04.2021 07:40,0.3,0.0624,0.018,0.021,736.6,74.3,0.5,98,6,0
07.04.2021 08:00,0.3,0.0624,0.017,0.022,736.6,73.3,0.7,82,6.3,0
07.04.2021 08:20,0.4,0.0642,0.022,0.022,736.6,73,0.7,78,6.4,0
07.04.2021 08:40,1.7,0.0659,0.037,0.022,736.6,73,0.8,80,6.5,0
07.04.2021 09:00,0.4,0.064,0.03,0.023,736.7,73,0.7,91,6.7,0
07.04.2021 09:20,0.5,0.0854,0.067,0.025,736.6,73.7,0.5,55,7,0
07.04.2021 09:40,0.4,0.0923,0.079,0.027,736.8,74.8,0.9,84,7,0
07.04.2021 10:00,0.4,0.0625,0.035,0.033,736.7,76.2,0.6,66,7.1,0
07.04.2021 10:20,0.4,0.0531,0.03,0.023,736.5,74.3,0.8,109,7.7,0
07.04.2021 10:40,0.3,0.0498,0.028,0.024,736.6,69.1,1.3,80,8.9,0
07.04.2021 11:00,0.3,0.0555,0.032,0.027,736.6,67.9,1.1,50,9,0
07.04.2021 11:20,0.3,0.0497,0.027,0.023,736.7,65.3,1.2,47,9.6,0
07.04.2021 11:40,0.3,0.0524,0.019,0.02,736.8,62.4,1.4,89,9.9,0
07.04.2021 12:00,0.3,0.0456,0.014,0.016,736.8,59.6,1.3,117,10,0
07.04.2021 12:20,0.3,0.0325,0.005,0.012,736.9,56.5,1.6,45,10.1,0
07.04.2021 12:40,0.2,0.0246,0.004,0.008,736.6,55.1,1.5,112,10,0
07.04.2021 13:00,0.2,0.0238,0.007,0.007,736.3,52.5,1.7,354,10.8,0
07.04.2021 13:20,0.2,0.021,0.005,0.004,736,48.5,1.8,95,11.2,0
07.04.2021 13:40,0.2,0.0437,0.054,0.013,736,50,2,68,11,0
07.04.2021 14:00,0.2,0.0455,0.034,0.014,735.9,49.4,2.2,81,11,0
07.04.2021 14:20,0.2,0.0388,0.084,0.015,735.7,49.1,1.7,87,11.3,0
07.04.2021 14:40,0.2,0.034,0.017,0.016,735.6,50.6,1.9,67,10.9,0
07.04.2021 15:00,0.2,0.0275,0.004,0.01,735.5,49,1.3,14,10.9,0
07.04.2021 15:20,0.2,0.0288,0.008,0.004,735.4,44.8,1.5,4,11,0
07.04.2021 15:40,0.2,0.0248,0.003,0.011,735.3,44,2,48,10.9,0
07.04.2021 16:00,0.2,0.0236,0.002,0.009,735.5,44.7,1.9,98,10.4,0
07.04.2021 16:20,0.2,0.0284,0.002,0.008,735.4,46.8,1.9,82,10.2,0
07.04.2021 16:40,0.2,0.0286,0.003,0.015,735.4,49.6,1.5,25,9.9,0
07.04.2021 17:00,0.2,0.0263,0.002,0.013,735.4,53.7,1.6,84,9.5,0
07.04.2021 17:20,0.2,0.0269,0.001,0.016,735.5,61.4,1.7,84,8.8,0
07.04.2021 17:40,0.2,0.0333,0.002,0.018,735.4,64.4,1.3,141,8.4,0
07.04.2021 18:00,0.2,0.0325,0.008,0.011,735.3,64.7,1.5,45,8.3,0
07.04.2021 18:20,0.3,0.0288,0.002,0.015,735.2,68.7,1.4,94,7.9,0
07.04.2021 18:40,0.5,0.0337,0.002,0.015,734.9,72.4,1.3,23,7.5,0
07.04.2021 19:00,0.3,0.0368,0.002,0.014,734.8,74.6,1.2,184,7.3,0
07.04.2021 19:20,0.2,0.0264,0.002,0.015,734.8,76.6,1.9,34,7,0
07.04.2021 19:40,0.2,0.0161,0.004,0.012,734.7,81.3,1.6,45,6.2,0.2
07.04.2021 20:00,0.2,0.0327,0.002,0.013,734.6,85.3,1.1,90,5.8,0.4
07.04.2021 20:20,0.2,0.0429,0.002,0.011,734.5,86.4,1.3,79,5.4,0.4
07.04.2021 20:40,0.2,0.0321,0.001,0.006,734.4,86.5,1.3,23,4.8,0.4
07.04.2021 21:00,0.2,0.0273,0.001,0.003,734.2,87.1,1.2,61,4.3,0
07.04.2021 21:20,0.2,0.0354,0.001,0.002,733.9,88.5,0.7,0,4,0.2
07.04.2021 21:40,0.3,0.0517,0.002,0.004,733.7,89.1,0.7,78,4.1,0.2
07.04.2021 22:00,0.2,0.0412,0.002,0.006,733.3,88.8,0.7,64,4,0.2
07.04.2021 22:20,0.2,0.0365,0.001,0.003,733.1,88.7,0.7,0,3.8,0
07.04.2021 22:40,0.2,0.0453,0.001,0.004,732.7,89.1,0.4,0,3.8,0
07.04.2021 23:00,0.2,0.0385,0.001,0.007,732.3,88.6,0.7,108,3.7,0.2
07.04.2021 23:20,0.2,0.0377,0.001,0.009,732,89.5,0.7,126,3.5,0
07.04.2021 23:40,0.1,0.0398,0.001,0.011,731.7,90.7,0.3,0,3.2,0
08.04.2021 00:00,0.2,0.0473,0.005,0.013,731.4,91,0.2,0,3.3,0
08.04.2021 00:20,0.2,0.0499,0,0.011,731.1,90,0.1,0,3.5,0
08.04.2021 00:40,0.2,0.0449,0.001,0.011,730.9,89,0.1,0,3.7,0
08.04.2021 01:00,0.2,0.0492,0,0.012,730.6,88.6,0,0,4,0
08.04.2021 01:20,0.2,0.0545,0.001,0.011,730.5,87.6,0,0,4.3,0
08.04.2021 01:40,0.2,0.0592,0.002,0.013,730.2,87.2,0,0,4.3,0
08.04.2021 02:00,0.3,0.0735,0.003,0.013,730.1,87.6,0,0,4.4,0
08.04.2021 02:20,0.2,0.0628,0.001,0.014,729.8,87.2,0,0,4.5,0
08.04.2021 02:40,0.2,0.0651,0.003,0.017,729.9,86.6,0,0,4.9,0
08.04.2021 03:00,0.3,0.0663,0.002,0.015,729.8,86.4,0.2,0,4.7,0
08.04.2021 03:20,0.2,0.0549,0.001,0.013,729.7,88.3,0.3,0,4,0
08.04.2021 03:40,0.2,0.0561,0.001,0.011,729.6,89.6,0.1,0,3.7,0
08.04.2021 04:00,0.2,0.0548,0.001,0.009,729.5,90.8,0.5,354,3.4,0
08.04.2021 04:20,0.2,0.0365,0.001,0.008,729.5,90.7,0.3,0,3.3,0
08.04.2021 04:40,0.2,0.0334,0,0.006,729.4,90.8,0.4,36,3.3,0
08.04.2021 05:00,0.1,0.0301,0,0.005,729.2,90.7,0.3,9,3.3,0
08.04.2021 05:20,0.1,0.027,0,0.006,729,90.1,0.2,0,3.5,0
08.04.2021 05:40,0.1,0.0279,0,0.006,729,90,0.3,0,3.6,0
08.04.2021 06:00,0.1,0.0261,0.001,0.007,728.9,89.9,0.5,0,3.7,0
08.04.2021 06:20,0.1,0.0293,0.001,0.008,728.9,90.5,0.4,0,3.6,0
08.04.2021 06:40,0.3,0.0389,0.001,0.007,728.7,91.6,0.2,0,3.6,0
08.04.2021 07:00,0.2,0.0572,0.01,0.008,728.6,91.9,0.4,89,3.8,0.2
08.04.2021 07:20,0.2,0.0414,0.003,0.008,728.6,91.5,0.6,43,3.7,0.4
08.04.2021 07:40,0.2,0.0399,0.002,0.004,728.6,90.9,0.6,53,3.6,0.8
08.04.2021 08:00,0.2,0.0442,0.006,0.003,728.5,90.6,0.8,0,3.5,0.2
08.04.2021 08:20,0.3,0.0453,0.012,0.003,728.4,90.1,0.9,102,3.3,0.4
08.04.2021 08:40,0.3,0.052,0.012,0,728.3,89.8,0.8,58,2.9,1
08.04.2021 09:00,0.3,0.0486,0.025,0,728.4,90.7,0.7,68,1.9,1.2
08.04.2021 09:20,0.6,0.2018,0.321,0.007,728.5,92.1,0.3,29,1.3,0.8
08.04.2021 09:40,0.7,0.231,0.351,0.017,728.6,92.9,0.3,0,1.3,0.6
08.04.2021 10:00,0.6,0.1248,0.284,0.018,728.8,92.3,0.3,0,1.4,0.2
08.04.2021 10:20,0.4,0.0941,0.2,0.013,729.1,92,0.4,0,1.4,0.4
08.04.2021 10:40,0.4,0.0779,0.18,0.011,729.3,92,0.5,276,1.3,0.2
08.04.2021 11:00,0.4,0.0884,0.157,0.014,729.7,92,0.6,35,1.3,0.4
08.04.2021 11:20,0.3,0.129,0.142,0.013,730.1,92,0.6,29,1.3,0.2
08.04.2021 11:40,0.4,0.0767,0.108,0.013,730.5,91.6,0.9,329,1.2,0.4
08.04.2021 12:00,0.4,0.0606,0.1,0.014,731,91.7,0.7,4,1.3,0
08.04.2021 12:20,0.3,0.0682,0.086,0.014,731.5,91.5,0.7,274,1.3,0
08.04.2021 12:40,0.3,0.0646,0.081,0.013,732,91.8,0.8,305,1.2,0.4
08.04.2021 13:00,1.4,0.0591,0.08,0.014,732.6,92,0.9,264,1,0.2
08.04.2021 13:20,2.1,0.1433,0.231,0.017,733.2,92.9,0.7,293,0.9,0.6
08.04.2021 13:40,1.1,0.0806,0.207,0.025,733.7,92.5,0.8,212,1.1,0.4
08.04.2021 14:00,0.4,0.1268,0.148,0.027,734.2,91.7,0.8,280,1.5,0.2
08.04.2021 14:20,,,,0.028,734.8,90.2,1.1,29,1.9,0
08.04.2021 14:40,0.3,0.0598,0.117,0.024,735.3,89.2,0.9,278,2.2,0
08.04.2021 15:00,0.3,0.0742,0.082,0.017,735.7,86.6,1,29,2.8,0
08.04.2021 15:20,0.3,0.0529,0.059,0.013,736,83.9,1,34,3.3,0
08.04.2021 15:40,0.3,0.0601,0.078,0.011,736.4,80.5,1,4,3.9,0
08.04.2021 16:00,0.3,0.0592,0.062,0.011,736.7,77.7,1,0,4.4,0
08.04.2021 16:20,0.2,0.0178,0.003,0.009,737,75.4,1.1,21,4.3,0
08.04.2021 16:40,0.2,0.0203,0.003,0.008,737.4,74.1,0.9,29,4.4,0
08.04.2021 17:00,0.2,0.0199,0.004,0.007,737.7,70.1,1.2,46,4.7,0
08.04.2021 17:20,0.1,0.0191,0.002,0.006,738.1,67.3,0.9,291,4.8,0
08.04.2021 17:40,0.1,0.015,0.001,0.011,738.8,75.2,1.3,52,3.5,0
08.04.2021 18:00,0.2,0.0277,0.003,0.013,739.1,89.5,0.5,29,1.1,0
08.04.2021 18:20,0.2,0.0309,0.003,0.009,739.4,89.9,0.9,42,1.4,0
08.04.2021 18:40,0.2,0.0324,0.002,0.006,739.6,88.8,0.8,41,1.5,0
08.04.2021 19:00,0.3,0.0419,0.002,0.007,739.9,88.2,0.3,23,1.6,0
08.04.2021 19:20,0.2,0.0456,0.001,0.008,740,87.5,0.7,57,1.9,0
08.04.2021 19:40,0.3,0.0499,0.001,0.007,740.3,85.5,1,97,2.2,0
08.04.2021 20:00,0.3,0.0597,0.005,0.006,740.5,83.2,0.6,35,2.3,0
08.04.2021 20:20,0.3,0.0612,0.003,0.007,740.8,82.2,1,63,2.4,0
08.04.2021 20:40,0.3,0.0441,0.002,0.01,741.1,80.5,1.4,50,2.4,0
08.04.2021 21:00,0.3,0.0424,0.002,0.003,741.3,80,1.2,71,2.4,0
08.04.2021 21:20,0.2,0.0381,0.001,0.006,741.4,79.7,1.3,324,2.4,0
08.04.2021 21:40,0.2,0.0378,0.001,0.01,741.7,79.6,1.3,354,2.3,0
08.04.2021 22:00,0.2,0.0383,0.001,0.007,741.9,79.9,1.6,35,2.2,0
08.04.2021 22:20,0.2,0.0399,0.002,0.006,742.1,80.2,1.3,0,2,0
08.04.2021 22:40,0.2,0.0406,0.001,0.008,742.2,81,0.8,326,1.9,0
08.04.2021 23:00,0.2,0.0384,0.001,0.008,742.5,81,1,359,1.8,0
08.04.2021 23:20,0.2,0.0361,0.003,0.006,742.6,81.6,1.3,25,1.7,0
